from_issue_key,to_issue_key,link_type,raw_link_type,direction
OFBIZ-8722,OFBIZ-8339,is related to,Reference,inward
OFBIZ-8323,OFBIZ-7597,relates to,Reference,outward
OFBIZ-7189,OFBIZ-8321,is duplicated by,Duplicate,inward
OFBIZ-8321,OFBIZ-7893,relates to,Reference,outward
OFBIZ-8321,OFBIZ-7937,relates to,Reference,outward
OFBIZ-7782,OFBIZ-8321,is related to,Reference,inward
OFBIZ-11161,OFBIZ-8321,is related to,Reference,inward
OFBIZ-8316,OFBIZ-7265,relates to,Reference,outward
OFBIZ-8316,OFBIZ-9178,breaks,Regression,outward
OFBIZ-8316,OFBIZ-7265,breaks,Regression,outward
OFBIZ-6164,OFBIZ-8297,is related to,Reference,inward
OFBIZ-7112,OFBIZ-8297,is related to,Reference,inward
OFBIZ-8292,FREEMARKER-34,depends upon,dependent,outward
OFBIZ-8266,OFBIZ-6849,depends upon,dependent,outward
OFBIZ-7867,OFBIZ-8263,is duplicated by,Duplicate,inward
OFBIZ-8254,OFBIZ-7362,relates to,Reference,outward
OFBIZ-8253,OFBIZ-9329,incorporates,Incorporates,outward
OFBIZ-10823,OFBIZ-8252,is superceded by,Supercedes,inward
OFBIZ-7942,OFBIZ-8250,is duplicated by,Duplicate,inward
OFBIZ-8226,OFBIZ-8225,duplicates,Duplicate,outward
OFBIZ-8226,OFBIZ-8225,is duplicated by,Duplicate,inward
OFBIZ-8203,OFBIZ-7680,duplicates,Duplicate,outward
OFBIZ-5973,OFBIZ-8203,is duplicated by,Duplicate,inward
OFBIZ-6477,OFBIZ-8203,is duplicated by,Duplicate,inward
OFBIZ-9410,OFBIZ-8202,is duplicated by,Duplicate,inward
OFBIZ-8202,OFBIZ-9839,incorporates,Incorporates,outward
OFBIZ-8202,OFBIZ-11336,relates to,Reference,outward
OFBIZ-9410,OFBIZ-8202,is required by,Required,inward
OFBIZ-8198,OFBIZ-8199,is duplicated by,Duplicate,inward
OFBIZ-8198,OFBIZ-8199,duplicates,Duplicate,outward
OFBIZ-8156,OFBIZ-8182,is superceded by,Supercedes,inward
OFBIZ-8160,OFBIZ-8342,breaks,Regression,outward
OFBIZ-8156,OFBIZ-8182,supercedes,Supercedes,outward
OFBIZ-8153,OFBIZ-9623,relates to,Reference,outward
OFBIZ-8153,OFBIZ-9584,relates to,Reference,outward
OFBIZ-8139,OFBIZ-8138,duplicates,Duplicate,outward
OFBIZ-8139,OFBIZ-8138,is duplicated by,Duplicate,inward
OFBIZ-8119,OFBIZ-7938,relates to,Reference,outward
OFBIZ-7912,OFBIZ-8114,is broken by,Regression,inward
OFBIZ-8098,OFBIZ-5426,relates to,Reference,outward
OFBIZ-8027,OFBIZ-7816,duplicates,Duplicate,outward
OFBIZ-10309,OFBIZ-8026,is cloned by,Cloners,inward
OFBIZ-8024,OFBIZ-8026,is duplicated by,Duplicate,inward
OFBIZ-10115,OFBIZ-8026,is duplicated by,Duplicate,inward
OFBIZ-8024,OFBIZ-8026,duplicates,Duplicate,outward
OFBIZ-8013,OFBIZ-8738,relates to,Reference,outward
OFBIZ-8013,OFBIZ-8824,relates to,Reference,outward
OFBIZ-8013,OFBIZ-8826,relates to,Reference,outward
OFBIZ-8013,OFBIZ-8851,relates to,Reference,outward
OFBIZ-8013,OFBIZ-8875,relates to,Reference,outward
OFBIZ-7995,OFBIZ-7947,duplicates,Duplicate,outward
OFBIZ-7970,OFBIZ-7016,depends upon,dependent,outward
OFBIZ-7016,OFBIZ-7970,is depended upon by,dependent,inward
OFBIZ-7966,OFBIZ-7967,is depended upon by,dependent,inward
OFBIZ-7966,OFBIZ-7967,depends upon,dependent,outward
OFBIZ-7965,OFBIZ-7758,duplicates,Duplicate,outward
OFBIZ-7963,OFBIZ-10917,relates to,Reference,outward
OFBIZ-10917,OFBIZ-7963,is depended upon by,dependent,inward
OFBIZ-7644,OFBIZ-7949,is duplicated by,Duplicate,inward
OFBIZ-7948,OFBIZ-7910,relates to,Reference,outward
OFBIZ-7995,OFBIZ-7947,is duplicated by,Duplicate,inward
OFBIZ-9300,OFBIZ-7945,is duplicated by,Duplicate,inward
OFBIZ-7161,OFBIZ-7943,is duplicated by,Duplicate,inward
OFBIZ-7942,OFBIZ-8250,duplicates,Duplicate,outward
OFBIZ-8119,OFBIZ-7938,is related to,Reference,inward
OFBIZ-7937,OFBIZ-7893,relates to,Reference,outward
OFBIZ-8321,OFBIZ-7937,is related to,Reference,inward
OFBIZ-7529,OFBIZ-7936,is related to,Reference,inward
OFBIZ-11961,OFBIZ-7935,is blocked by,Blocker,inward
OFBIZ-7529,OFBIZ-7935,is related to,Reference,inward
OFBIZ-7930,OFBIZ-7783,supercedes,Supercedes,outward
OFBIZ-7928,INFRA-11960,relates to,Reference,outward
OFBIZ-7928,OFBIZ-1525,relates to,Reference,outward
OFBIZ-7927,OFBIZ-6476,relates to,Reference,outward
OFBIZ-7924,OFBIZ-7804,depends upon,dependent,outward
OFBIZ-7923,OFBIZ-7922,relates to,Reference,outward
OFBIZ-7923,OFBIZ-7922,is related to,Reference,inward
OFBIZ-7912,OFBIZ-8114,breaks,Regression,outward
OFBIZ-7948,OFBIZ-7910,is related to,Reference,inward
OFBIZ-7907,OFBIZ-5776,depends upon,dependent,outward
OFBIZ-7937,OFBIZ-7893,is related to,Reference,inward
OFBIZ-8321,OFBIZ-7893,is related to,Reference,inward
OFBIZ-7796,OFBIZ-7893,is depended upon by,dependent,inward
OFBIZ-7875,OFBIZ-7706,duplicates,Duplicate,outward
OFBIZ-7867,OFBIZ-8263,duplicates,Duplicate,outward
OFBIZ-7828,OFBIZ-8408,relates to,Reference,outward
OFBIZ-7817,OFBIZ-7820,is duplicated by,Duplicate,inward
OFBIZ-7817,OFBIZ-7820,duplicates,Duplicate,outward
OFBIZ-8027,OFBIZ-7816,is duplicated by,Duplicate,inward
OFBIZ-7808,OFBIZ-7773,supercedes,Supercedes,outward
OFBIZ-7808,OFBIZ-7772,supercedes,Supercedes,outward
OFBIZ-7808,OFBIZ-7793,supercedes,Supercedes,outward
OFBIZ-7924,OFBIZ-7804,is depended upon by,dependent,inward
OFBIZ-7801,OFBIZ-4850,relates to,Reference,outward
OFBIZ-7796,OFBIZ-7893,depends upon,dependent,outward
OFBIZ-7796,OFBIZ-7783,depends upon,dependent,outward
OFBIZ-7774,OFBIZ-7795,is duplicated by,Duplicate,inward
OFBIZ-7808,OFBIZ-7793,is superceded by,Supercedes,inward
OFBIZ-7790,OFBIZ-6274,relates to,Reference,outward
OFBIZ-7790,OFBIZ-7254,relates to,Reference,outward
OFBIZ-7786,OFBIZ-6274,duplicates,Duplicate,outward
OFBIZ-7785,OFBIZ-7677,relates to,Reference,outward
OFBIZ-7930,OFBIZ-7783,is superceded by,Supercedes,inward
OFBIZ-7796,OFBIZ-7783,is depended upon by,dependent,inward
OFBIZ-7782,OFBIZ-8321,relates to,Reference,outward
OFBIZ-7781,OFBIZ-7622,relates to,Reference,outward
OFBIZ-7780,OFBIZ-7677,relates to,Reference,outward
OFBIZ-7780,OFBIZ-7771,depends upon,dependent,outward
OFBIZ-7776,OFBIZ-7073,breaks,Regression,outward
OFBIZ-7774,OFBIZ-7795,duplicates,Duplicate,outward
OFBIZ-7808,OFBIZ-7773,is superceded by,Supercedes,inward
OFBIZ-7808,OFBIZ-7772,is superceded by,Supercedes,inward
OFBIZ-7780,OFBIZ-7771,is depended upon by,dependent,inward
OFBIZ-7765,OFBIZ-9432,breaks,Regression,outward
OFBIZ-7762,OFBIZ-8459,relates to,Reference,outward
OFBIZ-9475,OFBIZ-7762,is related to,Reference,inward
OFBIZ-7965,OFBIZ-7758,is duplicated by,Duplicate,inward
OFBIZ-7754,OFBIZ-6164,relates to,Reference,outward
OFBIZ-7754,OFBIZ-7112,relates to,Reference,outward
OFBIZ-4602,OFBIZ-7754,is related to,Reference,inward
OFBIZ-7741,OFBIZ-7731,relates to,Reference,outward
OFBIZ-8715,OFBIZ-7738,is duplicated by,Duplicate,inward
OFBIZ-7741,OFBIZ-7731,is related to,Reference,inward
OFBIZ-7727,OFBIZ-7705,relates to,Reference,outward
OFBIZ-7682,OFBIZ-7725,is related to,Reference,inward
OFBIZ-7677,OFBIZ-7723,is related to,Reference,inward
OFBIZ-7650,OFBIZ-7722,is related to,Reference,inward
OFBIZ-7875,OFBIZ-7706,is duplicated by,Duplicate,inward
OFBIZ-7727,OFBIZ-7705,is related to,Reference,inward
OFBIZ-6931,OFBIZ-7699,is broken by,Regression,inward
OFBIZ-7697,OFBIZ-7694,relates to,Reference,outward
OFBIZ-7696,OFBIZ-7694,relates to,Reference,outward
OFBIZ-7695,OFBIZ-7694,relates to,Reference,outward
OFBIZ-7697,OFBIZ-7694,is related to,Reference,inward
OFBIZ-7695,OFBIZ-7694,is related to,Reference,inward
OFBIZ-7696,OFBIZ-7694,is related to,Reference,inward
OFBIZ-7682,OFBIZ-7725,relates to,Reference,outward
OFBIZ-6899,OFBIZ-7682,is related to,Reference,inward
OFBIZ-8203,OFBIZ-7680,is duplicated by,Duplicate,inward
OFBIZ-7677,OFBIZ-7723,relates to,Reference,outward
OFBIZ-7785,OFBIZ-7677,is related to,Reference,inward
OFBIZ-7780,OFBIZ-7677,is related to,Reference,inward
OFBIZ-7655,OFBIZ-7576,incorporates,Incorporates,outward
OFBIZ-7650,OFBIZ-7722,relates to,Reference,outward
OFBIZ-7644,OFBIZ-7949,duplicates,Duplicate,outward
OFBIZ-7626,OFBIZ-7262,duplicates,Duplicate,outward
OFBIZ-7781,OFBIZ-7622,is related to,Reference,inward
OFBIZ-7613,OFBIZ-7615,is broken by,Regression,inward
OFBIZ-7613,OFBIZ-7614,is broken by,Regression,inward
OFBIZ-7613,OFBIZ-7605,breaks,Regression,outward
OFBIZ-7613,OFBIZ-7614,breaks,Regression,outward
OFBIZ-7613,OFBIZ-7615,breaks,Regression,outward
OFBIZ-11406,OFBIZ-7610,is related to,Reference,inward
OFBIZ-7613,OFBIZ-7605,is broken by,Regression,inward
OFBIZ-10456,OFBIZ-7598,is duplicated by,Duplicate,inward
OFBIZ-7598,OFBIZ-8505,breaks,Regression,outward
OFBIZ-7597,OFBIZ-10409,relates to,Reference,outward
OFBIZ-8323,OFBIZ-7597,is related to,Reference,inward
OFBIZ-7655,OFBIZ-7576,is part of,Incorporates,inward
OFBIZ-5580,OFBIZ-7559,is related to,Reference,inward
OFBIZ-7468,OFBIZ-7559,is related to,Reference,inward
OFBIZ-7538,OFBIZ-7073,relates to,Reference,outward
OFBIZ-10285,OFBIZ-7537,is a child of,Child-Issue,inward
OFBIZ-7534,OFBIZ-6271,relates to,Reference,outward
OFBIZ-7533,OFBIZ-5704,relates to,Reference,outward
OFBIZ-10750,OFBIZ-7532,is a child of,Child-Issue,inward
OFBIZ-10152,OFBIZ-7532,is related to,Reference,inward
OFBIZ-7532,OFBIZ-12357,breaks,Regression,outward
OFBIZ-7529,OFBIZ-7935,relates to,Reference,outward
OFBIZ-7529,OFBIZ-7936,relates to,Reference,outward
OFBIZ-7529,OFBIZ-7415,depends upon,dependent,outward
OFBIZ-7061,OFBIZ-7526,is broken by,Regression,inward
OFBIZ-7519,OFBIZ-5800,relates to,Reference,outward
OFBIZ-5955,OFBIZ-7519,is broken by,Regression,inward
OFBIZ-6745,OFBIZ-7519,is broken by,Regression,inward
OFBIZ-5527,OFBIZ-7516,is broken by,Regression,inward
OFBIZ-7173,OFBIZ-7485,is related to,Reference,inward
OFBIZ-7475,OFBIZ-6899,relates to,Reference,outward
OFBIZ-9582,OFBIZ-7473,is duplicated by,Duplicate,inward
OFBIZ-7473,OFBIZ-6510,depends upon,dependent,outward
OFBIZ-7468,OFBIZ-7559,relates to,Reference,outward
OFBIZ-7173,OFBIZ-7468,is related to,Reference,inward
OFBIZ-5580,OFBIZ-7468,is related to,Reference,inward
OFBIZ-7467,OFBIZ-7073,relates to,Reference,outward
OFBIZ-7457,OFBIZ-7056,duplicates,Duplicate,outward
OFBIZ-7173,OFBIZ-7454,is related to,Reference,inward
OFBIZ-7416,OFBIZ-7380,relates to,Reference,outward
OFBIZ-7415,OFBIZ-5303,incorporates,Incorporates,outward
OFBIZ-7415,OFBIZ-10552,relates to,Reference,outward
OFBIZ-11837,OFBIZ-7415,is related to,Reference,inward
OFBIZ-7529,OFBIZ-7415,is depended upon by,dependent,inward
OFBIZ-7409,OFBIZ-7056,duplicates,Duplicate,outward
OFBIZ-9370,OFBIZ-7406,is duplicated by,Duplicate,inward
OFBIZ-7416,OFBIZ-7380,is related to,Reference,inward
OFBIZ-7377,OFBIZ-6899,relates to,Reference,outward
OFBIZ-9456,OFBIZ-7376,is duplicated by,Duplicate,inward
OFBIZ-7367,OFBIZ-5972,relates to,Reference,outward
OFBIZ-7367,OFBIZ-5959,relates to,Reference,outward
OFBIZ-8254,OFBIZ-7362,is related to,Reference,inward
OFBIZ-7170,OFBIZ-7358,is broken by,Regression,inward
OFBIZ-9506,OFBIZ-7356,is related to,Reference,inward
OFBIZ-6964,OFBIZ-7356,is related to,Reference,inward
OFBIZ-6964,OFBIZ-7355,is related to,Reference,inward
OFBIZ-7350,OFBIZ-7324,relates to,Reference,outward
OFBIZ-10788,OFBIZ-7348,is related to,Reference,inward
OFBIZ-7345,OFBIZ-7340,duplicates,Duplicate,outward
OFBIZ-7345,OFBIZ-7340,is duplicated by,Duplicate,inward
OFBIZ-7337,OFBIZ-11230,breaks,Regression,outward
OFBIZ-7336,OFBIZ-7335,relates to,Reference,outward
OFBIZ-7336,OFBIZ-7335,is related to,Reference,inward
OFBIZ-7322,OFBIZ-7327,is related to,Reference,inward
OFBIZ-7309,OFBIZ-7324,is related to,Reference,inward
OFBIZ-7350,OFBIZ-7324,is related to,Reference,inward
OFBIZ-7322,OFBIZ-7327,relates to,Reference,outward
OFBIZ-5191,OFBIZ-7317,is duplicated by,Duplicate,inward
OFBIZ-4427,OFBIZ-7310,is related to,Reference,inward
OFBIZ-7309,OFBIZ-7324,relates to,Reference,outward
OFBIZ-4106,OFBIZ-7306,is duplicated by,Duplicate,inward
OFBIZ-7299,OFBIZ-7300,is related to,Reference,inward
OFBIZ-7299,OFBIZ-7300,relates to,Reference,outward
OFBIZ-7291,OFBIZ-10967,breaks,Regression,outward
OFBIZ-7006,OFBIZ-7268,is related to,Reference,inward
OFBIZ-8316,OFBIZ-7265,is related to,Reference,inward
OFBIZ-8316,OFBIZ-7265,is broken by,Regression,inward
OFBIZ-7626,OFBIZ-7262,is duplicated by,Duplicate,inward
OFBIZ-7257,OFBIZ-11123,relates to,Reference,outward
OFBIZ-7255,OFBIZ-7190,relates to,Reference,outward
OFBIZ-7254,OFBIZ-1463,relates to,Reference,outward
OFBIZ-7790,OFBIZ-7254,is related to,Reference,inward
OFBIZ-7248,OFBIZ-10186,incorporates,Incorporates,outward
OFBIZ-7218,OFBIZ-6810,relates to,Reference,outward
OFBIZ-7217,OFBIZ-7212,relates to,Reference,outward
OFBIZ-7217,OFBIZ-7212,is related to,Reference,inward
OFBIZ-7147,OFBIZ-7201,is broken by,Regression,inward
OFBIZ-6504,OFBIZ-7200,is broken by,Regression,inward
OFBIZ-7255,OFBIZ-7190,is related to,Reference,inward
OFBIZ-7189,OFBIZ-8321,duplicates,Duplicate,outward
OFBIZ-7173,OFBIZ-7468,relates to,Reference,outward
OFBIZ-7173,OFBIZ-7454,relates to,Reference,outward
OFBIZ-7173,OFBIZ-7485,relates to,Reference,outward
OFBIZ-6504,OFBIZ-7171,is broken by,Regression,inward
OFBIZ-7170,OFBIZ-7358,breaks,Regression,outward
OFBIZ-7169,OFBIZ-7139,relates to,Reference,outward
OFBIZ-6783,OFBIZ-7167,is broken by,Regression,inward
OFBIZ-7161,OFBIZ-7943,duplicates,Duplicate,outward
OFBIZ-6504,OFBIZ-7158,is broken by,Regression,inward
OFBIZ-5740,OFBIZ-7156,is broken by,Regression,inward
OFBIZ-7147,OFBIZ-7201,breaks,Regression,outward
OFBIZ-7124,OFBIZ-7147,is depended upon by,dependent,inward
OFBIZ-6504,OFBIZ-7146,is broken by,Regression,inward
OFBIZ-6226,OFBIZ-7144,is duplicated by,Duplicate,inward
OFBIZ-7169,OFBIZ-7139,is related to,Reference,inward
OFBIZ-7137,OFBIZ-7034,relates to,Reference,outward
OFBIZ-6746,OFBIZ-7135,is related to,Reference,inward
OFBIZ-7124,OFBIZ-7147,depends upon,dependent,outward
OFBIZ-4502,OFBIZ-7119,is broken by,Regression,inward
OFBIZ-3699,OFBIZ-7113,is related to,Reference,inward
OFBIZ-7112,OFBIZ-6675,fixes,Completes,outward
OFBIZ-7112,OFBIZ-8297,relates to,Reference,outward
OFBIZ-7112,OFBIZ-6164,relates to,Reference,outward
OFBIZ-7754,OFBIZ-7112,is related to,Reference,inward
OFBIZ-7107,OFBIZ-7101,relates to,Reference,outward
OFBIZ-7060,OFBIZ-7106,is related to,Reference,inward
OFBIZ-7021,OFBIZ-7103,is broken by,Regression,inward
OFBIZ-7107,OFBIZ-7101,is related to,Reference,inward
OFBIZ-7096,OFBIZ-6964,relates to,Reference,outward
OFBIZ-7095,OFBIZ-6948,duplicates,Duplicate,outward
OFBIZ-6504,OFBIZ-7090,is broken by,Regression,inward
OFBIZ-7088,OFBIZ-7089,is related to,Reference,inward
OFBIZ-5740,OFBIZ-7089,is broken by,Regression,inward
OFBIZ-7088,OFBIZ-7089,relates to,Reference,outward
OFBIZ-5740,OFBIZ-7088,is broken by,Regression,inward
OFBIZ-7021,OFBIZ-7082,is broken by,Regression,inward
OFBIZ-7077,OFBIZ-6774,duplicates,Duplicate,outward
OFBIZ-5522,OFBIZ-7073,is duplicated by,Duplicate,inward
OFBIZ-7467,OFBIZ-7073,is related to,Reference,inward
OFBIZ-7538,OFBIZ-7073,is related to,Reference,inward
OFBIZ-10132,OFBIZ-7073,is related to,Reference,inward
OFBIZ-10167,OFBIZ-7073,is related to,Reference,inward
OFBIZ-7776,OFBIZ-7073,is broken by,Regression,inward
OFBIZ-7071,OFBIZ-6979,relates to,Reference,outward
OFBIZ-6849,OFBIZ-7070,is required by,Required,inward
OFBIZ-7063,OFBIZ-7064,is related to,Reference,inward
OFBIZ-7063,OFBIZ-7064,relates to,Reference,outward
OFBIZ-7061,OFBIZ-7526,breaks,Regression,outward
OFBIZ-7060,OFBIZ-7106,relates to,Reference,outward
OFBIZ-7409,OFBIZ-7056,is duplicated by,Duplicate,inward
OFBIZ-7457,OFBIZ-7056,is duplicated by,Duplicate,inward
OFBIZ-7055,OFBIZ-6595,duplicates,Duplicate,outward
OFBIZ-7051,OFBIZ-5861,relates to,Reference,outward
OFBIZ-7137,OFBIZ-7034,is related to,Reference,inward
OFBIZ-7021,OFBIZ-7103,breaks,Regression,outward
OFBIZ-7021,OFBIZ-7082,breaks,Regression,outward
OFBIZ-7018,OFBIZ-6705,depends upon,dependent,outward
OFBIZ-7017,OFBIZ-11649,depends upon,dependent,outward
OFBIZ-7017,OFBIZ-11657,depends upon,dependent,outward
OFBIZ-11648,OFBIZ-7017,is depended upon by,dependent,inward
OFBIZ-7016,OFBIZ-7970,depends upon,dependent,outward
OFBIZ-7970,OFBIZ-7016,is depended upon by,dependent,inward
OFBIZ-7012,OFBIZ-9492,relates to,Reference,outward
OFBIZ-5403,OFBIZ-7012,is related to,Reference,inward
OFBIZ-7012,OFBIZ-11316,breaks,Regression,outward
OFBIZ-7006,OFBIZ-7268,relates to,Reference,outward
OFBIZ-7005,OFBIZ-6497,duplicates,Duplicate,outward
OFBIZ-7000,OFBIZ-7002,is related to,Reference,inward
OFBIZ-7000,OFBIZ-7002,relates to,Reference,outward
OFBIZ-7000,OFBIZ-9830,breaks,Regression,outward
OFBIZ-10047,OFBIZ-6994,is related to,Reference,inward
OFBIZ-11240,OFBIZ-6993,is duplicated by,Duplicate,inward
OFBIZ-11235,OFBIZ-6993,is duplicated by,Duplicate,inward
OFBIZ-6993,OFBIZ-6655,relates to,Reference,outward
OFBIZ-6807,OFBIZ-6993,is depended upon by,dependent,inward
OFBIZ-6990,OFBIZ-4090,depends upon,dependent,outward
OFBIZ-6982,OFBIZ-6755,duplicates,Duplicate,outward
OFBIZ-6982,OFBIZ-6916,duplicates,Duplicate,outward
OFBIZ-6979,OFBIZ-6973,relates to,Reference,outward
OFBIZ-7071,OFBIZ-6979,is related to,Reference,inward
OFBIZ-4090,OFBIZ-6978,is depended upon by,dependent,inward
OFBIZ-6977,OFBIZ-3946,relates to,Reference,outward
OFBIZ-3500,OFBIZ-6976,is part of,Incorporates,inward
OFBIZ-6110,OFBIZ-6976,is related to,Reference,inward
OFBIZ-4674,OFBIZ-6976,is related to,Reference,inward
OFBIZ-9237,OFBIZ-6976,is related to,Reference,inward
OFBIZ-9238,OFBIZ-6976,is related to,Reference,inward
OFBIZ-11699,OFBIZ-6976,is related to,Reference,inward
OFBIZ-5965,OFBIZ-6976,is related to,Reference,inward
OFBIZ-5959,OFBIZ-6976,is related to,Reference,inward
OFBIZ-11713,OFBIZ-6976,is related to,Reference,inward
OFBIZ-6976,OFBIZ-11017,supercedes,Supercedes,outward
OFBIZ-6979,OFBIZ-6973,is related to,Reference,inward
OFBIZ-9258,OFBIZ-6967,is related to,Reference,inward
OFBIZ-6966,OFBIZ-6849,depends upon,dependent,outward
OFBIZ-6964,OFBIZ-9506,relates to,Reference,outward
OFBIZ-6964,OFBIZ-7355,relates to,Reference,outward
OFBIZ-6964,OFBIZ-7356,relates to,Reference,outward
OFBIZ-6964,OFBIZ-198,relates to,Reference,outward
OFBIZ-7096,OFBIZ-6964,is related to,Reference,inward
OFBIZ-5027,OFBIZ-6964,is related to,Reference,inward
OFBIZ-10047,OFBIZ-6963,is related to,Reference,inward
OFBIZ-6963,OFBIZ-9168,depends upon,dependent,outward
OFBIZ-6958,OFBIZ-9425,breaks,Regression,outward
OFBIZ-6955,OFBIZ-6954,relates to,Reference,outward
OFBIZ-6955,OFBIZ-6954,is related to,Reference,inward
OFBIZ-6951,OFBIZ-6165,relates to,Reference,outward
OFBIZ-7095,OFBIZ-6948,is duplicated by,Duplicate,inward
OFBIZ-6504,OFBIZ-6947,is broken by,Regression,inward
OFBIZ-6931,OFBIZ-7699,breaks,Regression,outward
OFBIZ-6920,OFBIZ-3956,relates to,Reference,outward
OFBIZ-9193,OFBIZ-6919,is broken by,Regression,inward
OFBIZ-9192,OFBIZ-6919,is broken by,Regression,inward
OFBIZ-9194,OFBIZ-6919,is broken by,Regression,inward
OFBIZ-6982,OFBIZ-6916,is duplicated by,Duplicate,inward
OFBIZ-6755,OFBIZ-6916,is related to,Reference,inward
OFBIZ-6899,OFBIZ-7682,relates to,Reference,outward
OFBIZ-7475,OFBIZ-6899,is related to,Reference,inward
OFBIZ-7377,OFBIZ-6899,is related to,Reference,inward
OFBIZ-6504,OFBIZ-6898,is broken by,Regression,inward
OFBIZ-10686,OFBIZ-6896,is superceded by,Supercedes,inward
OFBIZ-6218,OFBIZ-6888,is depended upon by,dependent,inward
OFBIZ-6887,OFBIZ-6882,relates to,Reference,outward
OFBIZ-6872,OFBIZ-6886,is related to,Reference,inward
OFBIZ-6884,OFBIZ-9230,breaks,Regression,outward
OFBIZ-6887,OFBIZ-6882,is related to,Reference,inward
OFBIZ-6874,OFBIZ-6760,relates to,Reference,outward
OFBIZ-6873,OFBIZ-12046,causes,Problem/Incident,outward
OFBIZ-6872,OFBIZ-6849,relates to,Reference,outward
OFBIZ-6872,OFBIZ-6886,relates to,Reference,outward
OFBIZ-6871,OFBIZ-6849,relates to,Reference,outward
OFBIZ-6867,OFBIZ-6849,relates to,Reference,outward
OFBIZ-6867,OFBIZ-4645,relates to,Reference,outward
OFBIZ-6867,OFBIZ-6111,relates to,Reference,outward
OFBIZ-6862,OFBIZ-6790,relates to,Reference,outward
OFBIZ-6858,SOLR-7887,depends upon,dependent,outward
OFBIZ-6854,OFBIZ-10405,breaks,Regression,outward
OFBIZ-11643,OFBIZ-6849,is cloned by,Cloners,inward
OFBIZ-6849,OFBIZ-11717,relates to,Reference,outward
OFBIZ-6867,OFBIZ-6849,is related to,Reference,inward
OFBIZ-6872,OFBIZ-6849,is related to,Reference,inward
OFBIZ-6871,OFBIZ-6849,is related to,Reference,inward
OFBIZ-6849,OFBIZ-7070,requires,Required,outward
OFBIZ-8266,OFBIZ-6849,is depended upon by,dependent,inward
OFBIZ-6966,OFBIZ-6849,is depended upon by,dependent,inward
OFBIZ-6848,OFBIZ-9624,breaks,Regression,outward
OFBIZ-6846,OFBIZ-6709,duplicates,Duplicate,outward
OFBIZ-7218,OFBIZ-6810,is related to,Reference,inward
OFBIZ-6807,OFBIZ-6655,relates to,Reference,outward
OFBIZ-6807,OFBIZ-6993,depends upon,dependent,outward
OFBIZ-6804,OFBIZ-4183,relates to,Reference,outward
OFBIZ-6802,OFBIZ-9542,breaks,Regression,outward
OFBIZ-6792,OFBIZ-6645,duplicates,Duplicate,outward
OFBIZ-6862,OFBIZ-6790,is related to,Reference,inward
OFBIZ-6783,OFBIZ-7167,breaks,Regression,outward
OFBIZ-7077,OFBIZ-6774,is duplicated by,Duplicate,inward
OFBIZ-6610,OFBIZ-6767,is part of,Incorporates,inward
OFBIZ-6766,OFBIZ-6655,incorporates,Incorporates,outward
OFBIZ-6766,OFBIZ-10417,incorporates,Incorporates,outward
OFBIZ-6766,OFBIZ-6759,incorporates,Incorporates,outward
OFBIZ-6874,OFBIZ-6760,is related to,Reference,inward
OFBIZ-6766,OFBIZ-6759,is part of,Incorporates,inward
OFBIZ-6982,OFBIZ-6755,is duplicated by,Duplicate,inward
OFBIZ-6755,OFBIZ-6916,relates to,Reference,outward
OFBIZ-10028,OFBIZ-6749,is related to,Reference,inward
OFBIZ-9122,OFBIZ-6749,is related to,Reference,inward
OFBIZ-6746,OFBIZ-6741,relates to,Reference,outward
OFBIZ-6746,OFBIZ-7135,relates to,Reference,outward
OFBIZ-6708,OFBIZ-6746,is related to,Reference,inward
OFBIZ-6745,OFBIZ-7519,breaks,Regression,outward
OFBIZ-6746,OFBIZ-6741,is related to,Reference,inward
OFBIZ-10750,OFBIZ-6734,is a child of,Child-Issue,inward
OFBIZ-6731,OFBIZ-5608,relates to,Reference,outward
OFBIZ-6728,OFBIZ-6730,is blocked by,Blocker,inward
OFBIZ-6728,OFBIZ-6729,is blocked by,Blocker,inward
OFBIZ-6728,OFBIZ-6729,blocks,Blocker,outward
OFBIZ-6728,OFBIZ-6730,blocks,Blocker,outward
OFBIZ-6727,OFBIZ-5608,relates to,Reference,outward
OFBIZ-6720,OFBIZ-5757,depends upon,dependent,outward
OFBIZ-6719,OFBIZ-6164,relates to,Reference,outward
OFBIZ-6458,OFBIZ-6716,is related to,Reference,inward
OFBIZ-6712,OFBIZ-6164,relates to,Reference,outward
OFBIZ-6164,OFBIZ-6710,is related to,Reference,inward
OFBIZ-6846,OFBIZ-6709,is duplicated by,Duplicate,inward
OFBIZ-6708,OFBIZ-6746,relates to,Reference,outward
