issue_key,summary,group_key,group_domain,group_release,group_worktype,group_priority,group_has_pr,dev_has_activity,indegree,outdegree,component_id,is_root,is_leaf
OFBIZ-8098,CREATE TABLE PRODUCT_PROMO_CODE_EMAIL generate error during tenant creation,,,,,,,,0,0,1234,1,1
OFBIZ-8099,Common: Consistent form name,,,,,,,,0,0,8207,1,1
OFBIZ-81,Support for PaymentMethod.description,,,,,,,,0,0,6061,1,1
OFBIZ-810,Improve export/import services,,,,,,,,0,0,4261,1,1
OFBIZ-8100,Webtools: Consistent form name,,,,,,,,0,0,3077,1,1
OFBIZ-8101,Assetmaint: Consistent form name,,,,,,,,0,0,3623,1,1
OFBIZ-8102,Maximise the utilisation of the Label CommonStatus in various ecommerce forms,,,,,,,,0,0,518,1,1
OFBIZ-8103,Bi: Consistent form name,,,,,,,,0,0,11079,1,1
OFBIZ-8104,Ebaystore: Consistent form name,,,,,,,,0,0,6062,1,1
OFBIZ-8105,Ecommerce: Consistent form name,,,,,,,,0,0,1964,1,1
OFBIZ-8106,Lucene: Consistent form name,,,,,,,,0,0,3237,1,1
OFBIZ-8107,Projectmgr: Consistent form name,,,,,,,,0,0,11883,1,1
OFBIZ-8108,Scrum: Consistent form name,,,,,,,,0,0,5257,1,1
OFBIZ-8109,Maximise the utilisation of the Label CommonType in various framework forms,,,,,,,,0,0,11180,1,1
OFBIZ-811,Authentication using LDAP,,,,,,,,0,0,4663,1,1
OFBIZ-8110,Maximise the utilisation of common labels in various applications,,,,,,,,0,0,7591,1,1
OFBIZ-8111,Add task to project does not behave correctly,,,,,,,,0,0,12109,1,1
OFBIZ-8112,Maximise the utilisation of common labels in various assetmaint forms,,,,,,,,0,0,6361,1,1
OFBIZ-8113,Maximise the utilisation of common labels in various order forms,,,,,,,,0,0,7625,1,1
OFBIZ-8114,"The ""Only Not Used Labels"" option of the Label Manager is broken",,,,,,,,0,0,2240,1,1
OFBIZ-8115,"Fixe a bunch of small leaks (closes missing, reported as warnings in Eclipse)",,,,,,,,0,0,1911,1,1
OFBIZ-8116,Add tasks from diffrent project on the same invoice,,,,,,,,0,0,9338,1,1
OFBIZ-8117,Maximise the utilisation of common labels in various manufacturing forms,,,,,,,,0,0,5903,1,1
OFBIZ-8118,Consistent menu names,,,,,,,,0,0,11798,1,1
OFBIZ-8119,Character encoding issue found in file build.gradle,,,,,,,,0,0,2858,1,1
OFBIZ-812,multi-form select boxes broken,,,,,,,,0,0,6681,1,1
OFBIZ-8120,Maxise the utilisation of Common Labels in various ecommerce forms,,,,,,,,0,0,6951,1,1
OFBIZ-8121,Maximise the utilisation of common labels in various commonext forms,,,,,,,,0,0,2011,1,1
OFBIZ-8122,Accounting: Consistent menu name,,,,,,,,0,0,4454,1,1
OFBIZ-8123,Commonext: Consistent menu name,,,,,,,,0,0,8640,1,1
OFBIZ-8124,Ecommerce: Consistent menu name,,,,,,,,0,0,8351,1,1
OFBIZ-8125,Order: Consistent menu name,,,,,,,,0,0,8413,1,1
OFBIZ-8126,Party: Consistent menu name,,,,,,,,0,0,4276,1,1
OFBIZ-8127,Lucene: Consistent menu name,,,,,,,,0,0,10167,1,1
OFBIZ-8128,Scrum: Consistent menu name,,,,,,,,0,0,1721,1,1
OFBIZ-8129,Webtools: Consistent menu name,,,,,,,,0,0,12015,1,1
OFBIZ-813,Remove component-specific demo data from securityext component,,,,,,,,0,0,3273,1,1
OFBIZ-8130,Maximise the utilisation of common labels in myportal forms,,,,,,,,0,0,3198,1,1
OFBIZ-8131,Improvements in CustRequestResolution entity definition and services,,,,,,,,0,0,5059,1,1
OFBIZ-8132,Improvements in CustRequestType entity definition and services,,,,,,,,0,0,1998,1,1
OFBIZ-8133,Improvements in CustRequestTypeAttr entity definition and services,,,,,,,,0,0,10126,1,1
OFBIZ-8134,Improvements in CustomMethod entity definition and services,,,,,,,,0,0,8773,1,1
OFBIZ-8135,Improvements in CustomMethodType entity definition and services,,,,,,,,0,0,1548,1,1
OFBIZ-8136,No States/Provinces Exist when Request a New Account,,,,,,,,0,0,4562,1,1
OFBIZ-8137,Entityname starts with schema name causes error in PostgreSQL,,,,,,,,0,0,6438,1,1
OFBIZ-8138,$ gradlew testIntegration produces exceptions,,,,,,,,0,0,5003,1,1
OFBIZ-8139,gradlew 'ofbiz --test' failures,,,,,,,,0,0,1885,1,1
OFBIZ-814,Specifying a userLoginId in party manager viewProfile page doesn't display the corresponding party,,,,,,,,0,0,6148,1,1
OFBIZ-8140,Inconsistencies on the title and the label on button of create forms related to catalog.,,,,,,,,0,0,4000,1,1
OFBIZ-8141,Inconsistencies on the title and the label on button of create forms related to Facility. ,,,,,,,,0,0,8426,1,1
OFBIZ-8142,A series of cleanups related to OFBiz servlet filters,,,,,,,,0,0,2523,1,1
OFBIZ-8143,"When Creating an Order from a Quote, the items are added to the purchase order in reverse order",,,,,,,,0,0,3964,1,1
OFBIZ-8144,Unit test case for service - createPartyGroup,,,,,,,,0,0,2580,1,1
OFBIZ-8145,Improvements in DataTemplateType entity definition and services,,,,,,,,0,0,2477,1,1
OFBIZ-8146,Improvements in Deduction entity definition and services,,,,,,,,0,0,3688,1,1
OFBIZ-8147,Improvements in DeductionType entity definition and services,,,,,,,,0,0,11537,1,1
OFBIZ-8148,Improvements in Deliverable entity definition and services,,,,,,,,0,0,7810,1,1
OFBIZ-8149,Improvements in DeliverableType entity definition and services,,,,,,,,0,0,10440,1,1
OFBIZ-815,Flexadmin cannot invoke the service [createPartyAcctgPreference],,,,,,,,0,0,6266,1,1
OFBIZ-8150,Improvements in Delivery entity definition and services,,,,,,,,0,0,2445,1,1
OFBIZ-8151,"Update Party Invitation does not honour ""To Name"" field",,,,,,,,0,0,238,1,1
OFBIZ-8152,Error on Sorting from Child Communication Events section on Communication Event page,,,,,,,,0,0,2571,1,1
OFBIZ-8153,LabelManager doesn't search labels in .groovy files,,,,,,,,0,0,4330,1,1
OFBIZ-8154,Some labels are considered not used by the Label Manager,,,,,,,,0,0,8002,1,1
OFBIZ-8155,Disentangle Fedex solution from current integrated state,,,,,,,,0,0,3764,1,1
OFBIZ-8156,Disentangle Fedex solution from current integrated state,,,,,,,,0,0,908,1,1
OFBIZ-8157,Improvements in EbayProductListingAttribute entity definition and services,,,,,,,,0,0,9282,1,1
OFBIZ-8158,Improvements in EmailTemplateSetting entity definition and services,,,,,,,,0,0,10423,1,1
OFBIZ-8159,Improvements in EmplPositionClassType entity definition and services,,,,,,,,0,0,8869,1,1
OFBIZ-816,cannot create purchase order the process stops at ship-to order,,,,,,,,0,0,1269,1,1
OFBIZ-8160,Enhance Event Handler to support an transaction-timeout attribute in the <event> element,,,,,,,,0,0,4888,1,1
OFBIZ-8161,Improvements in DesiredFeature entity definition and services,,,,,,,,0,0,1784,1,1
OFBIZ-8162,Improvements in Document entity definition and services,,,,,,,,0,0,3239,1,1
OFBIZ-8163,Improvements in DocumentAttribute entity definition and services,,,,,,,,0,0,12198,1,1
OFBIZ-8164,Improvements in DocumentType entity definition and services,,,,,,,,0,0,2133,1,1
OFBIZ-8165,Improvements in DocumentTypeAttr entity definition and services,,,,,,,,0,0,3052,1,1
OFBIZ-8166,Improvements in EmplPositionTypeClass entity definition and services,,,,,,,,0,0,10497,1,1
OFBIZ-8167,Improvements in EmploymentAppSourceType entity definition and services,,,,,,,,0,0,3932,1,1
OFBIZ-8168,Improvements in EntityGroup entity definition and services,,,,,,,,0,0,4568,1,1
OFBIZ-8169,Improvements in EntityGroupEntry entity definition and services,,,,,,,,0,0,1710,1,1
OFBIZ-817,Require Inventory of Marketing Package Product can't be shipped,,,,,,,,0,0,7148,1,1
OFBIZ-8170,Improvements in EntitySyncIncludeGroup entity definition and services,,,,,,,,0,0,4948,1,1
OFBIZ-8171,Improvements in EnumerationType entity definition and services,,,,,,,,0,0,2353,1,1
OFBIZ-8172,Menu Item in FacilityMenus has wrong permission,,,,,,,,0,0,3447,1,1
OFBIZ-8173,Improve labels descriptions where better in data files. ,,,,,,,,0,0,2507,1,1
OFBIZ-8174,The OFBiz logo of wiki pages is huge when having the page in preview mode,,,,,,,,0,0,766,1,1
OFBIZ-8175,Make Create Menu tab bar for Agreement consistent,,,,,,,,0,0,4417,1,1
OFBIZ-8176,Make Create Menu tab bar for Billing Account consistent,,,,,,,,0,0,10511,1,1
OFBIZ-8177,Make Create Menu tab bar for Financial Account consistent,,,,,,,,0,0,4315,1,1
OFBIZ-8178,Make Create Menu tab bar for Fixed Assets consistent,,,,,,,,0,0,5007,1,1
OFBIZ-8179,Enhance DBCPConnectionFactory to implement a TransactionFactory and remove the geronimo component,,,,,,,,0,0,3223,1,1
OFBIZ-818,performFind not behaving as expected with empty fields,,,,,,,,0,0,1628,1,1
OFBIZ-8180,Make Create Menu tab bar for Maintenance consistent,,,,,,,,0,0,2841,1,1
OFBIZ-8181,Make Create Menu tab bar for Facility consistent,,,,,,,,0,0,10020,1,1
OFBIZ-8182,Remove unused properties from shipment.properties,,,,,,,,0,0,3660,1,1
OFBIZ-8183,Make Create Menu tab bar for Feature Category consistent,,,,,,,,0,0,11888,1,1
OFBIZ-8184,Make Create Menu tab bar for Product Store consistent,,,,,,,,0,0,7065,1,1
OFBIZ-8185,Make Create Menu tab bar for DataResource consistent,,,,,,,,0,0,7809,1,1
OFBIZ-8186,Make Create Menu tab bar for Template consistent,,,,,,,,0,0,10980,1,1
OFBIZ-8187,Make Create Menu tab bar for CMS Content consistent,,,,,,,,0,0,7354,1,1
OFBIZ-8188,Make Create Menu tab bar for CompDoc consistent,,,,,,,,0,0,4880,1,1
OFBIZ-8189,Make Create Menu tab bar for Employee consistent,,,,,,,,0,0,2174,1,1
OFBIZ-819,Top bar menu widgets are no more highlighted when the page is visited.,,,,,,,,0,0,895,1,1
OFBIZ-8190,Make Create Menu tab bar for Employee Position consistent,,,,,,,,0,0,6614,1,1
OFBIZ-8191,Make Create Menu tab bar for Routing consistent,,,,,,,,0,0,7943,1,1
OFBIZ-8192,Make Create Menu tab bar for RoutingTask consistent,,,,,,,,0,0,5315,1,1
OFBIZ-8193,Make Create Menu tab bar for Calendar consistent,,,,,,,,0,0,7313,1,1
OFBIZ-8194,Make Create Menu tab bar for BOM consistent,,,,,,,,0,0,3325,1,1
OFBIZ-8195,Make Create Menu tab bar for Leave consistent,,,,,,,,0,0,2168,1,1
OFBIZ-8196,Make Create Menu tab bar for Data Source consistent,,,,,,,,0,0,11980,1,1
OFBIZ-8197,Make Create Menu tab bar for Marketing Campaign consistent,,,,,,,,0,0,7877,1,1
OFBIZ-8198,Make Create Menu tab bar for TrackingCode consistent,,,,,,,,0,0,2996,1,1
OFBIZ-8199,Make Create Menu tab bar for TrackingCode consistent,,,,,,,,0,0,1601,1,1
OFBIZ-82,Support for product catalogs in ordermgr order entry,,,,,,,,0,0,10932,1,1
OFBIZ-820,Wrong invocation of the ProductContentWrapper.getProductContentAsText method due to 516158 revision,,,,,,,,0,0,11186,1,1
OFBIZ-8200,Make Create Menu tab bar for Segment consistent,,,,,,,,0,0,6956,1,1
OFBIZ-8201,Make Create Menu tab bar for Contact consistent,,,,,,,,0,0,158,1,1
OFBIZ-8202,Use try-with-resources statement wherever it's possible,,,,,,,,0,0,6641,1,1
OFBIZ-8203,Attribute 'value-field' must appear on element 'entity-one',,,,,,,,0,0,1069,1,1
OFBIZ-8204,Improvements in ExampleFeatureApplType entity definition and services,,,,,,,,0,0,1210,1,1
OFBIZ-8205,Improvements in ExampleType entity definition and services,,,,,,,,0,0,275,1,1
OFBIZ-8206,Improvements in FacilityCarrierShipment entity definition and services,,,,,,,,0,0,4336,1,1
OFBIZ-8207,Improvements in FacilityLocationGeoPoint entity definition and services,,,,,,,,0,0,208,1,1
OFBIZ-8208,Improvements in FacilityType entity definition and services,,,,,,,,0,0,10610,1,1
OFBIZ-8209,Improvements in FinAccountTransType entity definition and services,,,,,,,,0,0,1928,1,1
OFBIZ-821,entity sql layout looks messy,,,,,,,,0,0,11103,1,1
OFBIZ-8210,Improvements in FinAccountTransTypeAttr entity definition and services,,,,,,,,0,0,3452,1,1
OFBIZ-8211,Improvements in FinAccountType entity definition and services,,,,,,,,0,0,3647,1,1
OFBIZ-8212,Improvements in FinAccountTypeAttr entity definition and services,,,,,,,,0,0,11439,1,1
OFBIZ-8213,Improvements in FixedAssetAttribute entity definition and services,,,,,,,,0,0,7975,1,1
OFBIZ-8214,Improvements in FixedAssetIdentType entity definition and services,,,,,,,,0,0,8585,1,1
OFBIZ-8215,Improvements in FixedAssetProductType entity definition and services,,,,,,,,0,0,11968,1,1
OFBIZ-8216,Improvements in FixedAssetStdCostType entity definition and services,,,,,,,,0,0,1478,1,1
OFBIZ-8217,Improvements in FixedAssetType entity definition and services,,,,,,,,0,0,12087,1,1
OFBIZ-8218,Improvements in FixedAssetTypeAttr entity definition and services,,,,,,,,0,0,3107,1,1
OFBIZ-8219,Improvements in GlAccountClass entity definition and services,,,,,,,,0,0,5352,1,1
OFBIZ-822,Re-Organize Navigation in Accounting component. ,,,,,,,,0,0,10707,1,1
OFBIZ-8220,Improvements in GlAccountGroup entity definition and services,,,,,,,,0,0,480,1,1
OFBIZ-8221,Improvements in GlAccountGroupMember entity definition and services,,,,,,,,0,0,7128,1,1
OFBIZ-8222,"Edit Calendar Exception week for  ""Calendar"" is broken",,,,,,,,0,0,8227,1,1
OFBIZ-8223,Broken page renders while click on Submit button on Qualification Screen,,,,,,,,0,0,9807,1,1
OFBIZ-8224,Removal of support for the Bean Scripting Framework (BSF),,,,,,,,0,0,9729,1,1
OFBIZ-8225,View screen in Apache Solr Integration Component is broken,,,,,,,,0,0,1328,1,1
OFBIZ-8226,Solr screen is broken in Apache Solr Integration ,,,,,,,,0,0,8194,1,1
OFBIZ-8227,popups needs to be sized according to the width of the browser,,,,,,,,0,0,3116,1,1
OFBIZ-8228,Disentangle labels of 3rd party payments integrations from AccountingUiLabels.xml,,,,,,,,0,0,7660,1,1
OFBIZ-8229,Don't load demo data by default,,,,,,,,0,0,1314,1,1
OFBIZ-823,Improve support for different media types in the ScreenFopPdfViewHandler,,,,,,,,0,0,7724,1,1
OFBIZ-8230,Disentangle platform specific entity engine schemas,,,,,,,,0,0,4043,1,1
OFBIZ-8231,Display of State/Province for non US entities in the customer's profile of ecommerce ,,,,,,,,0,0,8842,1,1
OFBIZ-8232,Improve Dutch labels for commonext component,,,,,,,,0,0,5752,1,1
OFBIZ-8233,Improvements in GlAccountGroupType entity definition and services,,,,,,,,0,0,10933,1,1
OFBIZ-8234,Improvements in GlAccountRole entity definition and services,,,,,,,,0,0,4101,1,1
OFBIZ-8235,Improvements in GlAccountType entity definition and services,,,,,,,,0,0,9035,1,1
OFBIZ-8236,Improvements in GlBudgetXref entity definition and services,,,,,,,,0,0,7177,1,1
OFBIZ-8237,Improvements in GlFiscalType entity definition and services,,,,,,,,0,0,11389,1,1
OFBIZ-8238,Improvements in GlResourceType entity definition and services,,,,,,,,0,0,4669,1,1
OFBIZ-8239,Improvements in GlXbrlClass entity definition and services,,,,,,,,0,0,1646,1,1
OFBIZ-824,Implement (async) service to create and send a print job to a lan printer from a screen widget definition,,,,,,,,0,0,1482,1,1
OFBIZ-8240,Improvements in GlResourceType entity definition and services,,,,,,,,0,0,6056,1,1
OFBIZ-8241,Put notsoserial in Attic,,,,,,,,0,0,5411,1,1
OFBIZ-8242,postalAddressHtmlFormatter in PartyScreens.xml does not work properly.,,,,,,,,0,0,4681,1,1
OFBIZ-8243,End date calculation of workefforts is wrong,,,,,,,,0,0,1604,1,1
OFBIZ-8244,Change the inlineHandlePriceWithTaxIncuded method name ,,,,,,,,0,0,4161,1,1
OFBIZ-8245,Improvements in GoodIdentificationType entity definition and services,,,,,,,,0,0,3850,1,1
OFBIZ-8246,Improvements in InventoryItemAttribute entity definition and services,,,,,,,,0,0,405,1,1
OFBIZ-8247,Improvements in InventoryItemTempRes entity definition and services,,,,,,,,0,0,9814,1,1
OFBIZ-8248,Improvements in InventoryItemType entity definition and services,,,,,,,,0,0,8996,1,1
OFBIZ-8249,Improvements in InventoryItemTypeAttr entity definition and services,,,,,,,,0,0,8084,1,1
OFBIZ-825,UPS XML integration support for international shipping,,,,,,,,0,0,6732,1,1
OFBIZ-8250,SvnInfo.ftl and GitInfo.ftl are not generated by default,,,,,,,,0,0,5902,1,1
OFBIZ-8251,Create a Gradle task to use Xlint arguments when building,,,,,,,,0,0,11776,1,1
OFBIZ-8252,Some menu entries of the marketing manager are suffixed with the last request url,,,,,,,,0,0,1120,1,1
OFBIZ-8253,Success/Error Message On CRUD Operations,,,,,,,,0,0,11272,1,1
OFBIZ-8254,Pagination error in Accounting FinAccountForms,,,,,,,,0,0,6580,1,1
OFBIZ-8255,OFBIZ-7649: Display From date with default now() on all screens under Order Application,,,,,,,,0,0,11681,1,1
OFBIZ-8256,Improvements in InvoiceAttribute entity definition and services,,,,,,,,0,0,11638,1,1
OFBIZ-8257,Improvements in InvoiceContentType entity definition and services,,,,,,,,0,0,4781,1,1
OFBIZ-8258,Improvements in InvoiceItemAssocType entity definition and services,,,,,,,,0,0,347,1,1
OFBIZ-8259,Improvements in InvoiceItemAttribute  entity definition and services,,,,,,,,0,0,9986,1,1
OFBIZ-826,Allow header and appbar locations to be overriden in GlobalDecorator,,,,,,,,0,0,8111,1,1
OFBIZ-8260,Catalog: Align column titles in list forms,,,,,,,,0,0,9653,1,1
OFBIZ-8261,Improvements in InvoiceItemTypeAttr entity definition and services,,,,,,,,0,0,3559,1,1
OFBIZ-8262,Invalid UiLabel on Edit Return screen.,,,,,,,,0,0,10469,1,1
OFBIZ-8263,Pagination error in Accounting FixedAssetForms,,,,,,,,0,0,8728,1,1
OFBIZ-8264,changing language in ecommerce doesn't work,,,,,,,,0,0,5679,1,1
OFBIZ-8265,"Bursted Layout in screen ""orderstatus"" of ecommerce",,,,,,,,0,0,1889,1,1
OFBIZ-8266,From Date and Thru Date doesn't reflect on List Quote Roles screen.,,,,,,,,0,0,8146,1,1
OFBIZ-8267,Improvements in InvoiceItemTypeMap entity definition and services,,,,,,,,0,0,4771,1,1
OFBIZ-8268,Improvements in InvoiceNote entity definition and services,,,,,,,,0,0,10105,1,1
OFBIZ-8269,Improvements in InvoiceTermAttribute entity definition and services,,,,,,,,0,0,8212,1,1
OFBIZ-827,"FixedAssetMaintOrder, default to first item on PO",,,,,,,,0,0,11409,1,1
OFBIZ-8270,Improvements in InvoiceType entity definition and services,,,,,,,,0,0,10948,1,1
OFBIZ-8271,Improvements in InvoiceTypeAttr entity definition and services,,,,,,,,0,0,11599,1,1
OFBIZ-8272,Content: Align column titles in list forms,,,,,,,,0,0,3370,1,1
OFBIZ-8273,Improvements in Lot entity definition and services,,,,,,,,0,0,182,1,1
OFBIZ-8274,Improvements in MarketingCampaignNote entity definition and services,,,,,,,,0,0,8245,1,1
OFBIZ-8275,Remove obsolete popUpPrint functions from OfbizUtil.js,,,,,,,,0,0,2030,1,1
OFBIZ-8276,Add default table style on ViewGatewayResponse screen ,,,,,,,,0,0,12164,1,1
OFBIZ-8277,Improvements in MrpEventType entity definition and services,,,,,,,,0,0,994,1,1
OFBIZ-8278,Accounting: Align column titles in list forms,,,,,,,,0,0,8904,1,1
OFBIZ-8279,Improvements in NeedType entity definition and services,,,,,,,,0,0,11803,1,1
OFBIZ-828,problem in the pos module related to item discount and sales discount,,,,,,,,0,0,11653,1,1
OFBIZ-8280,Pagination error in Accounting PaymentGatewayConfigForms,,,,,,,,0,0,270,1,1
OFBIZ-8281,Improvements in OrderAdjustmentAttribute entity definition and services,,,,,,,,0,0,10299,1,1
OFBIZ-8282,Error : Column 'DATA_CATEGORY_ID' cannot accept a NULL value,,,,,,,,0,0,1261,1,1
OFBIZ-8283,Improvements in OrderAdjustmentType entity definition and services,,,,,,,,0,0,3765,1,1
OFBIZ-8284,Improvements in OrderAdjustmentTypeAttr entity definition and services,,,,,,,,0,0,7145,1,1
OFBIZ-8285,Improvements in OrderAttribute entity definition and services,,,,,,,,0,0,7843,1,1
OFBIZ-8286,Improvements in OrderBlacklist entity definition and services,,,,,,,,0,0,6527,1,1
OFBIZ-8287,Improvements in OrderBlacklistType entity definition and services,,,,,,,,0,0,774,1,1
OFBIZ-8288,Improvements in OrderContent entity definition and services,,,,,,,,0,0,9432,1,1
OFBIZ-8289,Improvements in OrderContentType entity definition and services,,,,,,,,0,0,5851,1,1
OFBIZ-829,Add createjks.sh under /framework/base/config/,,,,,,,,0,0,4543,1,1
OFBIZ-8290,Disentangle unused Accounting labels,,,,,,,,0,0,9486,1,1
OFBIZ-8291,Use ignore_missing option of the <#include Freemarker directive when fixed,,,,,,,,0,0,2566,1,1
OFBIZ-8292,Use ignore_missing option of the <#include Freemarker directive when fixed,,,,,,,,0,0,2910,1,1
OFBIZ-8293,Remove redundant backend themes,,,,,,,,0,0,811,1,1
OFBIZ-8294,Convert updateDataCategory service from simple to entity-auto,,,,,,,,0,0,9946,1,1
OFBIZ-8295,Convert removeDataCategory service from simple to entity-auto,,,,,,,,0,0,4157,1,1
OFBIZ-8296,Error on update of routing task deliverable product,,,,,,,,0,0,5735,1,1
OFBIZ-8297,Convert <property-to field functions to tenant-aware solutions,,,,,,,,0,0,11743,1,1
OFBIZ-8298,Gradle doesn't allow reset of password of tenant-admin,,,,,,,,0,0,9281,1,1
OFBIZ-8299,gzip json files served by tomcat,,,,,,,,0,0,4936,1,1
OFBIZ-83,Use ListInvoices form instead of ftl file in Invoices tab of BillingAccount.,,,,,,,,0,0,11174,1,1
OFBIZ-830,Inventory balance for orders with picklists,,,,,,,,0,0,621,1,1
OFBIZ-8300,"Framework: Remove inline js for toggleAll calling from ftls and also remove checkToggle, toggleAll and selectAll js functions",,,,,,,,0,0,2999,1,1
OFBIZ-8301,The state dropdown not ordered alphabetically on the create/edit address screen of related components,,,,,,,,0,0,2444,1,1
OFBIZ-8302,Sorting of lists generates undesired results,,,,,,,,0,0,4703,1,1
OFBIZ-8303,Improvements in QuantityBreakType entity definition and services,,,,,,,,0,0,1993,1,1
OFBIZ-8304,Improvements in QuoteTermAttribute entity definition and services,,,,,,,,0,0,89,1,1
OFBIZ-8305,Improvements in QuoteType entity definition and services,,,,,,,,0,0,8921,1,1
OFBIZ-8306,Improvements in QuoteTypeAttr entity definition and services,,,,,,,,0,0,10724,1,1
OFBIZ-8307,Improvements in RateType entity definition and services,,,,,,,,0,0,9658,1,1
OFBIZ-8308,Improvements in RejectionReason entity definition and services,,,,,,,,0,0,3204,1,1
OFBIZ-8309,Improvements in ReorderGuideline entity definition and services,,,,,,,,0,0,600,1,1
OFBIZ-831,"Added ""find"" to the Entity Data Maintenance page for views...",,,,,,,,0,0,9569,1,1
OFBIZ-8310,Improvements in RequirementAttribute entity definition and services,,,,,,,,0,0,9825,1,1
OFBIZ-8311,Improvements in RequirementBudgetAllocation entity definition and services,,,,,,,,0,0,1214,1,1
OFBIZ-8312,funny css value in html output,,,,,,,,0,0,11290,1,1
OFBIZ-8313,Improvements in RequirementCustRequest entity definition and services,,,,,,,,0,0,10615,1,1
OFBIZ-8314,Improvements in RequirementType entity definition and services,,,,,,,,0,0,8950,1,1
OFBIZ-8315,webtools label search widget issue,,,,,,,,0,0,6407,1,1
OFBIZ-8316,Update Apache Solr/Lucene to release 6.2.1,,,,,,,,0,0,11823,1,1
OFBIZ-8317,Update Apache POI to release 3.15,,,,,,,,0,0,6767,1,1
OFBIZ-8318,Error on scrum main page,,,,,,,,0,0,11680,1,1
OFBIZ-8319,viewing product sample page causes exception,,,,,,,,0,0,7632,1,1
OFBIZ-832,Barcode PDF in Product Manager returns error,,,,,,,,0,0,12008,1,1
OFBIZ-8320,Disentangle ecomclone from ecommerce,,,,,,,,0,0,11022,1,1
OFBIZ-8321,Labels and properties caches clearing no longer work,,,,,,,,0,0,5960,1,1
OFBIZ-8322,Unable to run service findContentParents from webtools,,,,,,,,0,0,8683,1,1
OFBIZ-8323,can enter empty content for product facility,,,,,,,,0,0,2937,1,1
OFBIZ-8324,replace hardcoded strings,,,,,,,,0,0,3034,1,1
OFBIZ-8325,Improvements in RequirementTypeAttr entity definition and services,,,,,,,,0,0,11386,1,1
OFBIZ-8326,Improvements in RespondingParty entity definition and services,,,,,,,,0,0,7384,1,1
OFBIZ-8327,Improvements in ReturnAdjustmentType entity definition and services,,,,,,,,0,0,11238,1,1
OFBIZ-8328,Improvements in ReturnHeaderType entity definition and services,,,,,,,,0,0,5060,1,1
OFBIZ-8329,Improvements in ReturnItemType entity definition and services,,,,,,,,0,0,3808,1,1
OFBIZ-833,column headers bunched up together,,,,,,,,0,0,1456,1,1
OFBIZ-8330,Improvements in ReturnItemTypeMap entity definition and services,,,,,,,,0,0,12354,1,1
OFBIZ-8331,Improvements in ReturnReason entity definition and services,,,,,,,,0,0,2413,1,1
OFBIZ-8332,Improvements in ReturnType entity definition and services,,,,,,,,0,0,12217,1,1
OFBIZ-8333,Improvements in RoleType entity definition and services,,,,,,,,0,0,7342,1,1
OFBIZ-8334,Improvements in RoleTypeAttr entity definition and services,,,,,,,,0,0,9234,1,1
OFBIZ-8335,Improvements in SaleType entity definition and services,,,,,,,,0,0,7272,1,1
OFBIZ-8336,Can't find resource for bundle,,,,,,,,0,0,11388,1,1
OFBIZ-8337,Refactor and simplify the startup sequence in OFBiz,,,,,,,,0,0,4999,1,1
OFBIZ-8338,Tenant - /ecommerce Nullpointer,,,,,,,,0,0,4409,1,1
OFBIZ-8339,"When we pass only ""orderId"" in ""updateOrderHeader"" service.All values are getting null.",,,,,,,,0,0,8775,1,1
OFBIZ-834,use ajax,,,,,,,,0,0,9573,1,1
OFBIZ-8340,Remove commented code elements,,,,,,,,0,0,7621,1,1
OFBIZ-8341,Fix Default or Empty Catch block in Java and Groovy files,,,,,,,,0,0,6347,1,1
OFBIZ-8342,"ConfigXMLReader doesn't verify if ""transaction-timeout"" is set before trying to unbox",,,,,,,,0,0,7471,1,1
OFBIZ-8343,Make data type field length of id fields accept guid ids,,,,,,,,0,0,2675,1,1
OFBIZ-8344,"Maybe not issue. MD5 Does not match for OFBiz 13.07.03 zip. PGP, I think, is OK, though.",,,,,,,,0,0,7196,1,1
OFBIZ-8345,popup calendar fails for ecomseo et ecommerce,,,,,,,,0,0,11678,1,1
OFBIZ-8346,Convert updateDataResourceRole service from simple to entity-auto,,,,,,,,0,0,8698,1,1
OFBIZ-8347,Convert removeDataResourceRole service from simple to entity-auto,,,,,,,,0,0,7703,1,1
OFBIZ-8348,cannot edit shopping list for ecommerce and ecomseo,,,,,,,,0,0,3013,1,1
OFBIZ-8349,Convert createDataResourceType service from simple to entity-auto,,,,,,,,0,0,1743,1,1
OFBIZ-835,Simple ReceiveInventory screen ,,,,,,,,0,0,4776,1,1
OFBIZ-8350,Convert updateDataResourceType service from simple to entity-auto,,,,,,,,0,0,239,1,1
OFBIZ-8351,Convert removeDataResourceType service from simple to entity-auto,,,,,,,,0,0,12132,1,1
OFBIZ-8352,Convert createDataResourceTypeAttr service from simple to entity-auto,,,,,,,,0,0,5225,1,1
OFBIZ-8353,Convert updateDataResourceTypeAttr service from simple to entity-auto,,,,,,,,0,0,5946,1,1
OFBIZ-8354,Convert removeDataResourceTypeAttr service from simple to entity-auto,,,,,,,,0,0,6503,1,1
OFBIZ-8355,Convert createCharacterSet service from simple to entity-auto,,,,,,,,0,0,6673,1,1
OFBIZ-8356,Convert updateCharacterSet service from simple to entity-auto,,,,,,,,0,0,8860,1,1
OFBIZ-8357,Convert removeCharacterSet service from simple to entity-auto,,,,,,,,0,0,3551,1,1
OFBIZ-8358,Validation missing on required fields on run service screen,,,,,,,,0,0,1108,1,1
OFBIZ-8359,Convert createFileExtension service from simple to entity-auto,,,,,,,,0,0,2329,1,1
