Task_ID,Topo_Level,Batch_Index,Summary,Task_Tag,Priority,Duration_Hours,Assigned_To,Start_Hour,End_Hour,Skill_Match
3116,1,1,Minor Refactoring in CategoryWorker - use delegator instead of request in getRelatedCategoriesRet,Code Refactoring & Cleanup,Trivial,1.6,A-173,0.0,1.6,1
3119,1,1,Change misspelled parameter mainSubmited to mainSubmitted,Feature / Improvement Implementation,Trivial,1.6,A-389,0.0,1.6,1
3129,1,1,Improvement for flatgrey theme,Feature / Improvement Implementation,Trivial,1.6,A-330,0.0,1.6,0
313,1,1,webtools entity maintenance page row counts wrong,Bug fixing / Maintenance,Trivial,1.6,A-115,0.0,1.6,1
3130,1,1,editCalEvent not use label system on status drop-down,Feature / Improvement Implementation,Trivial,1.6,A-199,0.0,1.6,0
3154,1,1,Move guiapp component inside POS component,Project / General Task,Trivial,1.6,A-146,0.0,1.6,0
3155,1,1,Missing helpscreens for Project Mgr application,Feature / Improvement Implementation,Trivial,1.6,A-381,0.0,1.6,1
3166,1,1,Missing decorator location in ExampleExt component:,Bug fixing / Maintenance,Trivial,1.6,A-233,0.0,1.6,0
3178,1,1,"Trying to cache Visit, but Visit has neverCache-option set",Feature / Improvement Implementation,Trivial,1.6,A-188,0.0,1.6,0
3182,1,1,Add information on InventoryItem.accountingQuantityTotal to wiki,Project / General Task,Trivial,1.6,A-256,0.0,1.6,1
3198,1,1,Possible Freemarker error in ordershippinginfo.ftl,Bug fixing / Maintenance,Trivial,1.6,A-70,0.0,1.6,1
3202,1,1,new ant target run-test-debug,Testing & Verification,Trivial,1.6,A-384,0.0,1.6,1
3209,1,1,"very trivial update to fieldlookup.js in case of ""null object"" failure for wierd unknonw reason",Bug fixing / Maintenance,Trivial,1.6,A-403,0.0,1.6,1
3226,1,1,Defects in Presentation of Role Type,Bug fixing / Maintenance,Trivial,1.6,A-354,0.0,1.6,1
3227,1,1,Render checkbox field as same behavior as radiobox,Feature / Improvement Implementation,Trivial,1.6,A-228,0.0,1.6,1
3230,1,1,"""entity/src"" ommited in .classpath that makes project built failed in eclipse.",Bug fixing / Maintenance,Trivial,1.6,A-161,0.0,1.6,1
3238,1,1,HR Public Holiday Accepts Blank in Required Field ,Bug fixing / Maintenance,Trivial,1.6,A-59,0.0,1.6,1
3241,1,1,IndexOutOfBoundsException thrown by ServerHitBin.countHit,Bug fixing / Maintenance,Trivial,1.6,A-28,0.0,1.6,1
3242,1,1,"correct ""javascript:void();"" to ""javascript:void(0);"" to make it syntax valid",Bug fixing / Maintenance,Trivial,1.6,A-25,0.0,1.6,1
3251,1,1,how about add a default implementation for deQueue() in AbstractJob?,Feature / Improvement Implementation,Trivial,1.6,A-277,0.0,1.6,1
3252,1,1,"tomcat lib upgrade, but .classpath (r1361130) not.",Bug fixing / Maintenance,Trivial,1.6,A-81,0.0,1.6,1
3254,1,1,Pagination Fails in Form ListAgreementTerms,Bug fixing / Maintenance,Trivial,1.6,A-368,0.0,1.6,0
3264,1,1,Calendar icon cropped,Bug fixing / Maintenance,Trivial,1.6,A-34,0.0,1.6,1
3265,1,1,ControlServlet - Exception thrown for requests not defined by controller.xml,Feature / Improvement Implementation,Trivial,1.6,A-344,0.0,1.6,0
3281,1,1,"ProjectMgr : list project's company, error on form to resolve currency",Bug fixing / Maintenance,Trivial,1.6,A-56,0.0,1.6,1
3293,1,1,Exception FileNotFound on startup,Bug fixing / Maintenance,Trivial,1.6,A-78,0.0,1.6,1
330,1,1,Add labels translation to WebappUiLabels_fr,Feature / Improvement Implementation,Trivial,1.6,A-49,0.0,1.6,1
3301,1,1,"TYPO in service name ""udpateWebSitePathAlias""",Bug fixing / Maintenance,Trivial,1.6,A-105,0.0,1.6,1
3306,1,1,XML Validation error on CustomerServices.xml,Bug fixing / Maintenance,Trivial,1.6,A-420,0.0,1.6,1
3312,1,1,"Two minor typos on OrderUILabels, lang=de",Bug fixing / Maintenance,Trivial,1.6,A-249,0.0,1.6,1
3318,1,1,add some omitted zh (CN) translation to OrderUiLables.xml,Feature / Improvement Implementation,Trivial,1.6,A-32,0.0,1.6,1
3319,1,1,"Send mail to a contact list, update screen for more user frendly",Feature / Improvement Implementation,Trivial,1.6,A-35,0.0,1.6,1
3330,1,1,A,Project / General Task,Trivial,1.6,A-202,0.0,1.6,0
3336,1,1,"""Successful"" and other words misspelled",Feature / Improvement Implementation,Trivial,1.6,A-98,0.0,1.6,1
3339,1,1,Bug in properties management.,Bug fixing / Maintenance,Trivial,1.6,A-138,0.0,1.6,1
3345,1,1,description is incorrect,Feature / Improvement Implementation,Trivial,1.6,A-90,0.0,1.6,1
3346,1,1,Common look for subscreens of ecommerce (minipromotext.ftl ),Feature / Improvement Implementation,Trivial,1.6,A-335,0.0,1.6,0
3347,1,1,Non-working links and old content in specialpurpose/ofbizwebsite (OfbizData*.xml),Bug fixing / Maintenance,Trivial,1.6,A-398,0.0,1.6,0
3348,1,1,non-referenced lib in .classpath,Documentation,Trivial,1.6,A-380,0.0,1.6,1
3349,1,1,"Remove warning message ""No converter found, converting from org.ofbiz.service.mail.MimeMessageWrapper to java.lang.String""",Feature / Improvement Implementation,Trivial,1.6,A-391,0.0,1.6,0
3350,1,1,LoginServices.userLogin add info to fail message,Feature / Improvement Implementation,Trivial,1.6,A-89,0.0,1.6,1
3353,1,1,Missing UI Label translations to de Locale for Tags,Feature / Improvement Implementation,Trivial,1.6,A-276,0.0,1.6,1
3361,1,1,User is redirected to showcart page when any error comes on checkout page.,Bug fixing / Maintenance,Trivial,1.6,A-167,0.0,1.6,1
3363,1,1,"Allow text data of agrement and its items accept ""<"" and "">"" characters",Feature / Improvement Implementation,Trivial,1.6,A-86,0.0,1.6,0
3376,1,1,Priority field is missing on Add/Edit Project form.,Bug fixing / Maintenance,Trivial,1.6,A-281,0.0,1.6,1
3377,1,1,no error message displayed if there's any exception while cancel selected order items,Bug fixing / Maintenance,Trivial,1.6,A-109,0.0,1.6,1
3384,1,1,"in zh locale, state does not change to ""No States/Provinces exist"" if select a country without any state defined",Bug fixing / Maintenance,Trivial,1.6,A-10,0.0,1.6,1
3387,1,1,respect https attribute in ofbizUrl,Feature / Improvement Implementation,Trivial,1.6,A-31,0.0,1.6,0
3392,1,1,make genericContentPermission service (called from within DataEvents.serveObjectData) locale enabled,Feature / Improvement Implementation,Trivial,1.6,A-325,0.0,1.6,0
3416,1,1,trivial error correction to fieldlookup.js,Bug fixing / Maintenance,Trivial,1.6,A-160,0.0,1.6,1
3423,1,1,"Fixed mispelling of ""occurred""",Bug fixing / Maintenance,Trivial,1.6,A-171,0.0,1.6,1
3426,1,1,Fixes for some xml/groovy files,Bug fixing / Maintenance,Trivial,1.6,A-76,0.0,1.6,1
3431,1,1,"Change GROOVY_SUPPORT position in .classpath to remove ""The method getContextPath() is undefined for the type   ServletContext"" message in Eclipse.",Feature / Improvement Implementation,Trivial,1.6,A-134,0.0,1.6,1
3435,1,1,Replace <br/> with <br /> for error messaging,Bug fixing / Maintenance,Trivial,1.6,A-75,0.0,1.6,1
3436,1,1,Wrap error messages in StringUtil.wrapString() for framework/common/webcommon/includes/messages.ftl,Bug fixing / Maintenance,Trivial,1.6,A-129,0.0,1.6,1
3451,1,1,Improving Dutch references in AccountingEntityLabels.xml,Documentation,Trivial,1.6,A-232,0.0,1.6,1
3462,1,1,zh i18n for SERVICE_QUEUED and SERVICE_RUNNING is reversed.,Bug fixing / Maintenance,Trivial,1.6,A-241,0.0,1.6,1
3472,1,1,Question: Why is the used memory in webtools/cache mainainance increasing?,Performance Optimization,Trivial,1.6,A-53,0.0,1.6,1
349,1,1,Code-Cleanup: new Boolean(true) -> Boolean.TRUE,Code Refactoring & Cleanup,Trivial,1.6,A-122,0.0,1.6,0
352,1,1,Code-Cleanup: remove superflous new String and .toString() calls,Code Refactoring & Cleanup,Trivial,1.6,A-203,0.0,1.6,1
3535,1,1,Focus input(dropdown list) when click on label in widget form,Feature / Improvement Implementation,Trivial,1.6,A-180,0.0,1.6,1
3538,1,1,.classpath entries not up to date,Bug fixing / Maintenance,Trivial,1.6,A-338,0.0,1.6,1
3544,1,1,Duplicate FileExtension entry for jpg in MimeTypeData.xml,Bug fixing / Maintenance,Trivial,1.6,A-69,0.0,1.6,1
355,1,1,Code-Cleanup: remove unncessary return at end of void function,Code Refactoring & Cleanup,Trivial,1.6,A-416,0.0,1.6,0
3572,1,1,checkExistsImage method in ImageManagementServices ,Bug fixing / Maintenance,Trivial,1.6,A-79,0.0,1.6,1
3578,1,1,Traduction of Salutation in French,Bug fixing / Maintenance,Trivial,1.6,A-229,0.0,1.6,1
3593,1,1,modification on daemon script for debian,Bug fixing / Maintenance,Trivial,1.6,A-114,0.0,1.6,1
36,1,1,"Explanation of the ""Old"" prefix in the entity reference",Documentation,Trivial,1.6,A-278,0.0,1.6,1
3602,1,1,Duplicate content in humanres.css file,Bug fixing / Maintenance,Trivial,1.6,A-65,0.0,1.6,1
362,1,1,Not necessary link in invoice screen,Bug fixing / Maintenance,Trivial,1.6,A-316,0.0,1.6,1
3629,1,1,Adding Uom to product quantity in production run forms,Feature / Improvement Implementation,Trivial,1.6,A-309,0.0,1.6,0
3636,1,1,Error when adding/modifying a task to a Production Run - field type error,Bug fixing / Maintenance,Trivial,1.6,A-223,0.0,1.6,1
3655,1,1,CommonUiLabels.xml - malformed XML,Bug fixing / Maintenance,Trivial,1.6,A-9,0.0,1.6,1
3676,1,1,Removal of unapplied code from ProjectMgr secas.xml,Feature / Improvement Implementation,Trivial,1.6,A-95,0.0,1.6,0
3708,1,1,"In Windows when using ""ant start"" double \\ are generated",Feature / Improvement Implementation,Trivial,1.6,A-270,0.0,1.6,0
371,1,1,Invalid link to product on invoice-overview,Bug fixing / Maintenance,Trivial,1.6,A-33,0.0,1.6,0
3718,1,1,Create an ant target to quickly get rid of changes applied by build-dev,Build & Release Engineering,Trivial,1.6,A-248,0.0,1.6,0
3737,1,1,"FTL error message is displayed on Return screen, when clicked on Return selected items button",Bug fixing / Maintenance,Trivial,1.6,A-5,0.0,1.6,1
380,1,1,Tidy up imports in Java source,Code Refactoring & Cleanup,Trivial,1.6,A-147,0.0,1.6,0
3801,1,1,ViewQuoteItemInfo.ftl has <td></td> at the wrong place,Feature / Improvement Implementation,Trivial,1.6,A-314,0.0,1.6,1
3818,1,1,UOM missing 2 entries,Feature / Improvement Implementation,Trivial,1.6,A-409,0.0,1.6,1
384,1,1,Java 1.5 compatibility,Feature / Improvement Implementation,Trivial,1.6,A-255,0.0,1.6,0
3854,1,1,Allow FOP to support <fo:external-graphic/> for -Dportoffset,Bug fixing / Maintenance,Trivial,1.6,A-268,0.0,1.6,1
3867,1,1,Passport Component for OAuth2,Feature / Improvement Implementation,Trivial,1.6,A-252,0.0,1.6,0
3889,1,1,Removes ASL2 license headers from files generated by create-component ant target,Feature / Improvement Implementation,Trivial,1.6,A-77,0.0,1.6,1
389,1,1,some misses in properties files,Bug fixing / Maintenance,Trivial,1.6,A-285,0.0,1.6,1
390,1,1,"after receive inventory of single product, view the inventory item",Feature / Improvement Implementation,Trivial,1.6,A-16,0.0,1.6,0
3905,1,1,ProductStoreData.xml contains UPS NEXT_DAY not present in ShippingData.xml,Bug fixing / Maintenance,Trivial,1.6,A-322,0.0,1.6,1
3921,1,1,Give the order notification email attachment the orderId as filename,Feature / Improvement Implementation,Trivial,1.6,A-363,0.0,1.6,1
3933,1,1,Trivial perfomance improvement for creating OrderItemAttributes during store/update Order,Feature / Improvement Implementation,Trivial,1.6,A-111,0.0,1.6,1
394,1,1,date-time calendar does not pop up(webtools),Bug fixing / Maintenance,Trivial,1.6,A-120,0.0,1.6,1
3945,1,1,Update code to check for types rather than throw ClassCastException,Feature / Improvement Implementation,Trivial,1.6,A-287,0.0,1.6,1
3962,1,1,Add missing entries to .gitignore to ignore typical Idea/eclipse folders/files,Feature / Improvement Implementation,Trivial,1.6,A-272,0.0,1.6,0
3987,1,1,Make background-color in setSourceColor function in fieldlookup.js theme dependent,Feature / Improvement Implementation,Trivial,1.6,A-352,0.0,1.6,0
3988,1,1,CommunicationEventForms should use Groovy instead of BSH,Feature / Improvement Implementation,Trivial,1.6,A-67,0.0,1.6,0
3994,1,1,Update Log4j 2.2 to 2.3,Project / General Task,Trivial,1.6,A-258,0.0,1.6,0
403,1,1,Prepend feature idCodes with '-',Feature / Improvement Implementation,Trivial,1.6,A-144,0.0,1.6,0
4038,1,1,Create a wiki page with percentage for translated langues,Project / General Task,Trivial,1.6,A-217,0.0,1.6,0
4047,1,1,Replace submit button text with create text order/widget/ordermgr/CustRequestForms.xml#EditRequestRole,Feature / Improvement Implementation,Trivial,1.6,A-406,0.0,1.6,0
4070,1,1,how to Create PDF with password Protected in Ofbiz,Feature / Improvement Implementation,Trivial,1.6,A-64,0.0,1.6,1
408,1,1,Fix Address Match Map button display in Party Mgr,Bug fixing / Maintenance,Trivial,1.6,A-280,0.0,1.6,1
4116,1,1,popup calendar icon missing and dialog is transparent in flat grey theme,Bug fixing / Maintenance,Trivial,1.6,A-63,0.0,1.6,0
412,1,1,services_shipment.xml,Bug fixing / Maintenance,Trivial,1.6,A-290,0.0,1.6,1
4134,1,1,Update site-conf.xsd to prioritise Groovy over BSF,Feature / Improvement Implementation,Trivial,1.6,A-184,0.0,1.6,1
4135,1,1,Replace bsf event type and handler with groovy,Feature / Improvement Implementation,Trivial,1.6,A-91,0.0,1.6,0
4139,1,1,Put the scrum component into Attic,Other,Trivial,1.6,A-361,0.0,1.6,0
414,1,1,Replaced deprecated list-iterator-name with list-name,Feature / Improvement Implementation,Trivial,1.6,A-46,0.0,1.6,1
4140,1,1,Create a page in wiki for external refs,Other,Trivial,1.6,A-131,0.0,1.6,1
4151,1,1,PurgeJob.java does not delete RecurrenceRule because it is still referenced by RecurrenceInfo,Documentation,Trivial,1.6,A-401,0.0,1.6,1
4169,1,1,Non-breaking space incorrectly encoded in forms,Bug fixing / Maintenance,Trivial,1.6,A-348,0.0,1.6,1
419,1,1,Make OFBiz more dial-up friendly,Feature / Improvement Implementation,Trivial,1.6,A-310,0.0,1.6,0
4204,1,1,sendCommEventAsEmail does not filter CommEventContentAssoc,Bug fixing / Maintenance,Trivial,1.6,A-137,0.0,1.6,1
4208,1,1,Update SimpleContentViewHandler to return mime type on file extension and use inline for content-disposition,Feature / Improvement Implementation,Trivial,1.6,A-174,0.0,1.6,1
4213,1,1,Improve the way default position and size lookup parameters are set,Feature / Improvement Implementation,Trivial,1.6,A-221,0.0,1.6,1
4219,1,1,org.ofbiz.common.login.LoginServices.userLogin causes stack track when username or password is incorrect,Feature / Improvement Implementation,Trivial,1.6,A-176,0.0,1.6,1
4235,1,1,Update commons collections from 3.2.2 to 4.1,Feature / Improvement Implementation,Trivial,1.6,A-189,0.0,1.6,0
4266,1,1,OFBIZ not generating pdf invoices,Bug fixing / Maintenance,Trivial,1.6,A-51,0.0,1.6,1
4280,1,1,The passport component misses a web.xml file,Bug fixing / Maintenance,Trivial,1.6,A-291,0.0,1.6,0
4298,1,1,Add service crud for AgreementItemAttribute,Feature / Improvement Implementation,Trivial,1.6,A-212,0.0,1.6,0
4302,1,1,Load JDBC drivers when creating tenant on PostgreSQL or mySQL,Feature / Improvement Implementation,Trivial,1.6,A-346,0.0,1.6,1
4307,1,1,Jgrowl enhancement i18n and centered,Feature / Improvement Implementation,Trivial,1.6,A-41,0.0,1.6,1
4357,1,1,New ProductPriceType 'SHIPPING_ALLOWANCE' and a new minimumPrice field in ProductStoreShipmentMeth entity,Feature / Improvement Implementation,Trivial,1.6,A-118,0.0,1.6,1
4375,1,1,Redundant image in popup (tooltip),Feature / Improvement Implementation,Trivial,1.6,A-263,0.0,1.6,0
44,1,1,BillingAccountInvoices.ftl closing tag,Bug fixing / Maintenance,Trivial,1.6,A-151,0.0,1.6,1
4400,1,1,Support to add condition for Geo Location in Promo Engine,Feature / Improvement Implementation,Trivial,1.6,A-39,0.0,1.6,1
4404,1,1,party search form does not properly collapse sections when none|postal|telecom|other selected,Feature / Improvement Implementation,Trivial,1.6,A-343,0.0,1.6,1
441,1,1,"""description"" is not a field of PartyGroup",Bug fixing / Maintenance,Trivial,1.6,A-1,0.0,1.6,1
4412,1,1,Remove duplicated jars under solr component,Build & Release Engineering,Trivial,1.6,A-193,0.0,1.6,0
4416,1,1,Agreement Search List requires partyIdFrom/partyIdTo or fails,Bug fixing / Maintenance,Trivial,1.6,A-43,0.0,1.6,1
443,1,1,Replace harcoded UI labels in Order and Requirement Screens,Feature / Improvement Implementation,Trivial,1.6,A-324,0.0,1.6,1
4435,1,1,UiLabel for the GeneratedDescription is missing in promotion details screen,Bug fixing / Maintenance,Trivial,1.6,A-341,0.0,1.6,1
4450,1,1,ECommerce - UI Issue on Change Password Screen Title,Bug fixing / Maintenance,Trivial,1.6,A-93,0.0,1.6,1
4459,1,1,Two empty options are shown in shipping method select box on Edit promo screen,Feature / Improvement Implementation,Trivial,1.6,A-328,0.0,1.6,1
4480,1,1,Remove useless IfRegexpTest class and test,Testing & Verification,Trivial,1.6,A-231,0.0,1.6,0
4492,1,1,ECommerce UI of 'Cart Summary' section is not consistent with other sections,Bug fixing / Maintenance,Trivial,1.6,A-108,0.0,1.6,1
4501,1,1, Create New Product Config Item Content page form is missing field names,Bug fixing / Maintenance,Trivial,1.6,A-68,0.0,1.6,1
4509,1,1,Problem assigning contentassoc with different content assoc types,Bug fixing / Maintenance,Trivial,1.6,A-360,0.0,1.6,1
456,1,1,Fix the layout problem with the recent Product image patch,Bug fixing / Maintenance,Trivial,1.6,A-390,0.0,1.6,1
4566,1,1,Statistics clear and refresh action links are overlapping ,Bug fixing / Maintenance,Trivial,1.6,A-295,0.0,1.6,1
4568,1,1,Uilabel shown twice on find subscription resource screen,Bug fixing / Maintenance,Trivial,1.6,A-181,0.0,1.6,1
4582,1,1,Use UtilValidate.isEmpty()  instead of length() <= 0,Feature / Improvement Implementation,Trivial,1.6,A-254,0.0,1.6,0
4590,1,1,Add the -server JVM argument to Ant targets like start and tools/start*.bat files,Design & API Evolution,Trivial,1.6,A-140,0.0,1.6,0
462,1,1,Typo in OPTIONAL_LIBRARIES and question about specialized/libraries  dir on old Undersun SVN server ,Build & Release Engineering,Trivial,1.6,A-301,0.0,1.6,0
4622,1,1,Fix  'requestitems' target from order menu,Bug fixing / Maintenance,Trivial,1.6,A-225,0.0,1.6,1
4624,1,1,Remove status field from RequestRoles section on request overview page,Feature / Improvement Implementation,Trivial,1.6,A-165,0.0,1.6,0
463,1,1,Marketing page not found from OFBiz home page,Bug fixing / Maintenance,Trivial,1.6,A-80,0.0,1.6,1
468,1,1,"Add CommunicationEvent.fromString, toString, ccString, headerString",Feature / Improvement Implementation,Trivial,1.6,A-331,0.0,1.6,1
4737,1,1,Forum group name is not showing up on forum group roles and purposes screens,Bug fixing / Maintenance,Trivial,1.6,A-392,0.0,1.6,1
475,1,1,"Implement Admin Services, UI for ProductCategoryLink entity",Feature / Improvement Implementation,Trivial,1.6,A-198,0.0,1.6,1
4752,1,1,Improve payment method information UI on party profile screen,Feature / Improvement Implementation,Trivial,1.6,A-327,0.0,1.6,1
4758,1,1, Document the routing number fields in entities,Documentation,Trivial,1.6,A-359,0.0,1.6,1
