Task_ID,Topo_Level,Batch_Index,Summary,Task_Tag,Priority,Duration_Hours,Assigned_To,Start_Hour,End_Hour,Skill_Match
2362,1,7,Add the option to quiesce the JobTracker,Feature / Improvement Implementation,Major,4.4,A-200,33.599999999999994,39.599999999999994,1
2365,1,7,Enable uber jobs to have multiple reducers ,Bug fixing / Maintenance,Major,4.4,A-319,33.599999999999994,39.599999999999994,1
2384,1,7,Check for cyclic dependencies in Jobcontrol job DAG,Bug fixing / Maintenance,Major,4.4,A-8444,33.599999999999994,39.599999999999994,1
2392,1,7,TestJobHistoryEvents and TestJobHistoryParsing have race conditions,Bug fixing / Maintenance,Major,4.4,A-838,33.599999999999994,39.599999999999994,1
2404,1,7,Fix performance regression for small jobs/workflows,Bug fixing / Maintenance,Major,4.4,A-8408,33.599999999999994,39.599999999999994,1
2478,1,7,Support for node health scripts on Windows ,Bug fixing / Maintenance,Major,4.4,A-8383,33.599999999999994,39.599999999999994,1
2505,1,7,[MAPREDUCE-3902] Container Launch should be independent of o.a.h.m.Task,Other,Major,4.4,A-994,33.599999999999994,39.599999999999994,1
2522,1,7,[MAPREDUCE-3902] Re-wire LocalContainerAllocator / UberAM,Other,Major,4.4,A-290,33.599999999999994,39.599999999999994,1
253,1,7,Add missing Apache license header in some files in MR and also add the rat plugin to the poms.,Bug fixing / Maintenance,Major,4.4,A-8467,33.599999999999994,39.599999999999994,1
2584,1,7,mr-jobhistory-daemon.sh --config option doesn't work,Bug fixing / Maintenance,Major,4.4,A-225,33.599999999999994,39.599999999999994,1
2608,1,7,Application Master is running forever when the TaskAttempt gets TA_KILL event at the state SUCCESS_CONTAINER_CLEANUP,Bug fixing / Maintenance,Major,4.4,A-6323,33.599999999999994,39.599999999999994,1
2669,1,7,Add extra info to JH files,Feature / Improvement Implementation,Major,4.4,A-1250,33.599999999999994,39.599999999999994,1
2677,1,7,Job recovery may fail if staging directory has been deleted,Bug fixing / Maintenance,Major,4.4,A-1028,33.599999999999994,39.599999999999994,1
2692,1,7,TestMultipleLevelCaching failed in branch-1,Testing & Verification,Major,4.4,A-822,33.599999999999994,39.599999999999994,1
2715,1,7,TestShuffleExceptionCount#testCheckException fails occasionally with JDK7,Testing & Verification,Major,4.4,A-8330,33.599999999999994,39.599999999999994,0
2742,1,7,Container preemption interpreted as task failures and eventually job failures ,Other,Major,4.4,A-921,33.599999999999994,39.599999999999994,0
2810,1,7,Job overview shows average merge time larger than for any reduce attempt,Bug fixing / Maintenance,Major,4.4,A-417,33.599999999999994,39.599999999999994,1
2812,1,7,Backport MAPREDUCE-5086 - MR app master deletes staging dir when sent a reboot command from the RM,Other,Major,4.4,A-6436,33.599999999999994,39.599999999999994,1
2821,1,7,TestJobStatusPersistency.testPersistency fails on JDK7,Testing & Verification,Major,4.4,A-8404,33.599999999999994,39.599999999999994,0
2826,1,7,TestMRAppMaster fails on Windows due to mismatched path separators,Testing & Verification,Major,4.4,A-8223,33.599999999999994,39.599999999999994,0
2870,1,7,Aggregatewordcount and aggregatewordhist in hadoop-1 examples are not binary compatible with hadoop-2 mapred.lib.aggregate,Other,Major,4.4,A-4625,33.599999999999994,39.599999999999994,1
2895,1,7,TestQueue#testQueue fails with timeout on Windows,Testing & Verification,Major,4.4,A-3838,33.599999999999994,39.599999999999994,0
2910,1,7,Handle exception related changes in YARN's ClientRMProtocol api after YARN-631,Bug fixing / Maintenance,Major,4.4,A-1035,33.599999999999994,39.599999999999994,1
2927,1,7,mapred.Counters incompatiblity issues with MR1,Other,Major,4.4,A-313,33.599999999999994,39.599999999999994,1
2933,1,7,Remove trailing whitespaces from mapred-default.xml,Feature / Improvement Implementation,Major,4.4,A-2920,33.599999999999994,39.599999999999994,1
2945,1,7,TestContainerLauncherImpl sometimes fails,Testing & Verification,Major,4.4,A-970,33.599999999999994,39.599999999999994,1
2949,1,7,Ability to refresh history server job retention and job cleaner settings,Design & API Evolution,Major,4.4,A-64,33.599999999999994,39.599999999999994,1
2957,1,7,Mapreduce API: CounterGroup changes from non-abstract class to interface,Design & API Evolution,Major,4.4,A-8486,33.599999999999994,39.599999999999994,0
2958,1,7,"Update MR App to use immutable ApplicationAttemptID, ContainerID, NodeID after YARN-735",Bug fixing / Maintenance,Major,4.4,A-22,33.599999999999994,39.599999999999994,1
3090,1,7,YarnChild unnecessarily loads job conf twice,Bug fixing / Maintenance,Major,4.4,A-8415,33.599999999999994,39.599999999999994,1
3107,1,7,ConcurrentModificationException in JobControl.toList,Bug fixing / Maintenance,Major,4.4,A-782,33.599999999999994,39.599999999999994,1
3164,1,7,TestFixedLengthInputFormat fails in jdk7 environment,Testing & Verification,Major,4.4,A-913,33.599999999999994,39.599999999999994,1
3172,1,7,move grizzly-test and junit dependencies to test scope,Build & Release Engineering,Major,4.4,A-8270,33.599999999999994,39.599999999999994,0
3179,1,7,Convert MapReduce Tutorial document to APT,Documentation,Major,4.4,A-8372,33.599999999999994,39.599999999999994,0
3180,1,7,Port Hadoop Archives document to trunk,Documentation,Major,4.4,A-411,33.599999999999994,39.599999999999994,1
3186,1,7,Backport Fair Scheduler queue placement policies to branch-1,Build & Release Engineering,Major,4.4,A-1275,33.599999999999994,39.599999999999994,0
3193,1,7,org/apache/hadoop/mapreduce/lib/input/FileInputFormat.java(org/apache/hadoop/mapreduce/lib/input:FileInputFormat.java):cannot find symbol,Bug fixing / Maintenance,Major,4.4,A-3578,33.599999999999994,39.599999999999994,1
3195,1,7,"Exception in thread ""main"" java.lang.IncompatibleClassChangeError: Found class org.apache.hadoop.mapreduce.JobContext, but interface was expected",Bug fixing / Maintenance,Major,4.4,A-8301,33.599999999999994,39.599999999999994,0
3226,1,7,TestRMContainerAllocator#testCompletedTasksRecalculateSchedule fails,Testing & Verification,Major,4.4,A-1307,33.599999999999994,39.599999999999994,1
3247,1,7,TestMRJobs.testContainerRollingLog fails on trunk,Testing & Verification,Major,4.4,A-8483,33.599999999999994,39.599999999999994,0
3253,1,7,Support utf-8 text with BOM (byte order marker) for branch-1,Feature / Improvement Implementation,Major,4.4,A-8430,33.599999999999994,39.599999999999994,0
3259,1,7,Support Keep-Alive connections in ShuffleHandler,Bug fixing / Maintenance,Major,4.4,A-1068,33.599999999999994,39.599999999999994,1
3264,1,7,Make TestMRJobsWithProfiler#testProfiler faster,Testing & Verification,Major,4.4,A-8366,33.599999999999994,39.599999999999994,0
3274,1,7,mapred hsadmin command missing from trunk,Bug fixing / Maintenance,Major,4.4,A-1268,33.599999999999994,39.599999999999994,1
3278,1,7,TestPipesNonJavaInputFormat.testFormat fails in windows,Testing & Verification,Major,4.4,A-4850,33.599999999999994,39.599999999999994,1
3280,1,7,TestHistoryServerFileSystemStateStoreService.testTokenStore fails in windows,Testing & Verification,Major,4.4,A-835,33.599999999999994,39.599999999999994,1
3309,1,7,TestFixedLengthInputFormat fails in windows,Testing & Verification,Major,4.4,A-3507,33.599999999999994,39.599999999999994,1
3322,1,7,Support incremental data copy in DistCp,Documentation,Major,4.4,A-887,33.599999999999994,39.599999999999994,1
3377,1,7,TestAMWebServices* fails intermittently,Testing & Verification,Major,4.4,A-8316,33.599999999999994,39.599999999999994,1
3380,1,7,native-task should not fail to build if snappy is missing,Build & Release Engineering,Major,4.4,A-660,33.599999999999994,39.599999999999994,0
3381,1,7,Fix or suppress native-task gcc warnings,Bug fixing / Maintenance,Major,4.4,A-8462,33.599999999999994,39.599999999999994,0
3389,1,7,native-task: Style fixups and dead code removal,Bug fixing / Maintenance,Major,4.4,A-1225,33.599999999999994,39.599999999999994,1
3397,1,7,native-task: fix native library distribution,Bug fixing / Maintenance,Major,4.4,A-1197,33.599999999999994,39.599999999999994,1
3448,1,7,"replace ""mapreduce.job.credentials.binary"" with MRJobConfig.MAPREDUCE_JOB_CREDENTIALS_BINARY for better readability.",Feature / Improvement Implementation,Major,4.4,A-8298,33.599999999999994,39.599999999999994,1
3459,1,7,hadoop-mapreduce-client-nativetask fails to compile on OS X,Bug fixing / Maintenance,Major,4.4,A-1063,33.599999999999994,39.599999999999994,1
3491,1,7,No log of JobHistory found in all logs files,Bug fixing / Maintenance,Major,4.4,A-8385,33.599999999999994,39.599999999999994,1
3505,1,7,MRAppBenchmark.benchmark1() fails with NullPointerException,Bug fixing / Maintenance,Major,4.4,A-8424,33.599999999999994,39.599999999999994,1
3539,1,7,org.apache.hadoop.mapreduce.TestLargeSort.testLargeSort failed in trunk,Bug fixing / Maintenance,Major,4.4,A-8457,33.599999999999994,39.599999999999994,1
360,1,7,TaskTrackers only work with same build as the JobTracker,Bug fixing / Maintenance,Major,4.4,A-8443,33.599999999999994,39.599999999999994,1
3610,1,7,FileOutputCommitter Enable Concurrent Writes ,Feature / Improvement Implementation,Major,4.4,A-6562,33.599999999999994,39.599999999999994,1
3677,1,7,mapreduce fails with job.jar does not exist,Bug fixing / Maintenance,Major,4.4,A-1193,33.599999999999994,39.599999999999994,1
3701,1,7,archive-logs tool may miss applications,Bug fixing / Maintenance,Major,4.4,A-8379,33.599999999999994,39.599999999999994,1
3714,1,7,Add elapsed time for retired job in JobHistoryServer WebUI,Design & API Evolution,Major,4.4,A-216,33.599999999999994,39.599999999999994,1
3737,1,7,multibyte delimiters with compressed input files generate duplicate records,Bug fixing / Maintenance,Major,4.4,A-8353,33.599999999999994,39.599999999999994,1
3764,1,7,TestJobHistoryEventHandler.testTimelineEventHandling fails on trunk because of NPE,Testing & Verification,Major,4.4,A-8451,33.599999999999994,39.599999999999994,0
3765,1,7,TestWordStats outputs logs under directories other than target/test-dir,Testing & Verification,Major,4.4,A-8313,33.599999999999994,39.599999999999994,0
3790,1,7,TestRMNMInfo and TestNetworkedJob fails in trunk,Testing & Verification,Major,4.4,A-307,33.599999999999994,39.599999999999994,1
3794,1,7,Add machine-readable output to mapred job -history command,Feature / Improvement Implementation,Major,4.4,A-8322,33.599999999999994,39.599999999999994,1
381,1,7,TestGridmixSubmission failing intermittently,Testing & Verification,Major,4.4,A-891,33.599999999999994,39.599999999999994,0
386,1,7,Multiple Outputs doesn't work with new API in 0.20 branch,Design & API Evolution,Major,4.4,A-8377,33.599999999999994,39.599999999999994,0
389,1,7,SQL identifiers are a superset of Java identifiers,Bug fixing / Maintenance,Major,4.4,A-8393,33.599999999999994,39.599999999999994,1
3905,1,7,Remove unused properties from MRJobConfig.java,Other,Major,4.4,A-8312,33.599999999999994,39.599999999999994,1
397,1,7,Make ProcfsBasedProcessTree collect rss memory information,Documentation,Major,4.4,A-6329,33.599999999999994,39.599999999999994,0
3988,1,7,ShuffleMetrics.ShuffleConnections Gauge Metric Climbs Infinitely,Bug fixing / Maintenance,Major,4.4,A-5945,33.599999999999994,39.599999999999994,1
4027,1,7,CLONE - MR task counters deserialized through RPC throws OutOfBoundsException if Counter enum class version not match,Build & Release Engineering,Major,4.4,A-907,33.599999999999994,39.599999999999994,1
405,1,7,org.apache.hadoop.mapred.TestFairScheduler.testPoolAssignment (from TestFairScheduler) is failing in trunk,Testing & Verification,Major,4.4,A-1119,33.599999999999994,39.599999999999994,1
41,1,7,The job setup and cleanup tasks should be optional,Code Refactoring & Cleanup,Major,4.4,A-6958,33.599999999999994,39.599999999999994,0
4109,1,7,All pages in JHS should honor yarn.webapp.filter-entity-list-by-user,Bug fixing / Maintenance,Major,4.4,A-672,33.599999999999994,39.599999999999994,1
4183,1,7,Remove unused pieces related to `mapreduce.job.userlog.retain.hours`,Other,Major,4.4,A-1120,33.599999999999994,39.599999999999994,1
42,1,7,CLONE - The logging level of the tasks should be configurable by the job,Feature / Improvement Implementation,Major,4.4,A-689,33.599999999999994,39.599999999999994,1
4262,1,7,"Job.monitorAndPrintJob function can sleep most for 596 hours when jobclient.progress.monitor.poll.interval is misconfigured , causing the job to hang  ",Bug fixing / Maintenance,Major,4.4,A-8345,33.599999999999994,39.599999999999994,0
433,1,7,[Mumak] Allow customization of job submission policy,Bug fixing / Maintenance,Major,4.4,A-8276,33.599999999999994,39.599999999999994,1
443,1,7,"TestFairScheduler fails with ""too many open files"" error",Testing & Verification,Major,4.4,A-2680,33.599999999999994,39.599999999999994,1
477,1,7,TestStreamingExitStatus fails on hudson patch builds,Testing & Verification,Major,4.4,A-8427,33.599999999999994,39.599999999999994,0
482,1,7,TestCombineFileInputFormat.testSplitPlacement fails in trunk,Testing & Verification,Major,4.4,A-6952,33.599999999999994,39.599999999999994,1
494,1,7,Potential JT deadlock in faulty TT tracking,Bug fixing / Maintenance,Major,4.4,A-1826,33.599999999999994,39.599999999999994,1
501,1,7,CLONE - Create Fake Log from Hadoop,Other,Major,4.4,A-139,33.599999999999994,39.599999999999994,1
541,1,7,Forrest documentation should be updated to reflect the changes in MAPREDUCE-744,Documentation,Major,4.4,A-8342,33.599999999999994,39.599999999999994,0
550,1,7,JobTracker should be able to renew delegation tokens for the jobs,Bug fixing / Maintenance,Major,4.4,A-8315,33.599999999999994,39.599999999999994,0
576,1,7,Sqoop should disable speculative execution in export,Bug fixing / Maintenance,Major,4.4,A-1051,33.599999999999994,39.599999999999994,1
640,1,7,TaskTracker's heartbeat is out of control,Bug fixing / Maintenance,Major,4.4,A-6671,33.599999999999994,39.599999999999994,1
641,1,7,upgrade to Avro 1.3.0,Build & Release Engineering,Major,4.4,A-817,33.599999999999994,39.599999999999994,1
661,1,7,[Gridmix] Add support for HighRam jobs,Feature / Improvement Implementation,Major,4.4,A-2,33.599999999999994,39.599999999999994,1
70,1,7,"When a job is retired by the same user's another job, its jobconf file is not deleted from the log directory of the JobTracker ",Bug fixing / Maintenance,Major,4.4,A-8386,33.599999999999994,39.599999999999994,1
706,1,7,"Create test scenario for ""distributed cache file behaviour, when dfs file is not modified""",Testing & Verification,Major,4.4,A-183,33.599999999999994,39.599999999999994,1
708,1,7,Add a metrics to track the number of heartbeats processed,Feature / Improvement Implementation,Major,4.4,A-837,33.599999999999994,39.599999999999994,1
758,1,7,0.21 nightly snapshot build has dependency on 0.22 snapshot,Bug fixing / Maintenance,Major,4.4,A-269,33.599999999999994,39.599999999999994,1
799,1,7,Add a metrics instrumentation class to collect metrics about fair share scheduler,Feature / Improvement Implementation,Major,4.4,A-8374,33.599999999999994,39.599999999999994,0
801,1,7,TaskAttemptUnsuccessfulCompletionEvent.java incorrectly logs MAP_ATTEMPT_KILLED as event type for reduce tasks,Bug fixing / Maintenance,Major,4.4,A-235,33.599999999999994,39.599999999999994,1
802,1,7,Add documentation to Rumen,Documentation,Major,4.4,A-2119,33.599999999999994,39.599999999999994,1
808,1,7,org.apache.hadoop.mapred.TestWebUIAuthorization.testWebUIAuthorization fails,Testing & Verification,Major,4.4,A-8329,33.599999999999994,39.599999999999994,0
827,1,7,Counters for data-local and rack-local tasks should be replaced by bytes-read-local and bytes-read-rack,Feature / Improvement Implementation,Major,4.4,A-119,33.599999999999994,39.599999999999994,1
841,1,7,[Rumen] Use org.apache.commons.cli.CommandLineParser for parsing Rumen's cli arguments,Feature / Improvement Implementation,Major,4.4,A-1121,33.599999999999994,39.599999999999994,0
874,1,7,Remove Linux task-controller from 0.22 branch,Bug fixing / Maintenance,Major,4.4,A-8355,33.599999999999994,39.599999999999994,0
92,1,7,Task stuck in cleanup with OutOfMemoryErrors,Bug fixing / Maintenance,Major,4.4,A-6215,33.599999999999994,39.599999999999994,1
95,1,7,Change KeyValueLineRecordReader and KeyValueTextInputFormat to use new api.,Design & API Evolution,Major,4.4,A-1258,33.599999999999994,39.599999999999994,1
960,1,7,Port missing new API mapreduce lib classes to 1.x,Design & API Evolution,Major,4.4,A-1248,33.599999999999994,39.599999999999994,0
97,1,7,NPE in SortValidator if input path does not exist,Bug fixing / Maintenance,Major,4.4,A-8447,33.599999999999994,39.599999999999994,1
976,1,7,[Gridmix] Gridmix doesnt work with LocalJobRunner,Bug fixing / Maintenance,Major,4.4,A-1194,33.599999999999994,39.599999999999994,1
999,1,7,Allow setting of end-of-record delimiter for TextInputFormat (for the old API),Design & API Evolution,Major,4.4,A-8387,33.599999999999994,39.599999999999994,1
1017,1,7,TestLocalRunner.testMultiMaps times out,Testing & Verification,Critical,5.2,A-8196,33.599999999999994,39.599999999999994,1
1686,1,7,bin/mapred job -list throws exception,Bug fixing / Maintenance,Critical,5.2,A-859,33.599999999999994,39.599999999999994,1
1693,1,7,TestLinuxResourceCalculatorPlugin is failing on trunk and 0.23 branch.,Testing & Verification,Critical,5.2,A-8373,33.599999999999994,39.599999999999994,0
1775,1,7,Speculative execution behavior is observed even when mapreduce.map.speculative and mapreduce.reduce.speculative are false,Bug fixing / Maintenance,Critical,5.2,A-60,33.599999999999994,39.599999999999994,1
1867,1,7,"write api documentation for web service apis for RM, NM, mapreduce app master, and job history server",Documentation,Critical,5.2,A-6350,33.599999999999994,39.599999999999994,1
1879,1,7,TaskHeartbeatHandler holds a global lock for all task-updates,Other,Critical,5.2,A-1091,33.599999999999994,39.599999999999994,1
1951,1,7,"If invoked with no queueName request param, jobqueue_details.jsp injects a null queue name into schedulers.",Bug fixing / Maintenance,Critical,5.2,A-8368,33.599999999999994,39.599999999999994,1
1955,1,7,capacity scheduler web ui bar graphs for used capacity wrong,Bug fixing / Maintenance,Critical,5.2,A-8435,33.599999999999994,39.599999999999994,1
2983,1,7,DistCp return success even if it is killed,Bug fixing / Maintenance,Critical,5.2,A-6403,33.599999999999994,39.599999999999994,1
3008,1,7,JobTracker memory leak caused by unreleased FileSystem objects in JobInProgress#cleanupJob,Bug fixing / Maintenance,Critical,5.2,A-1297,33.599999999999994,39.599999999999994,1
3518,1,7,TestAggregatedTransferRate fails on non-US systems,Testing & Verification,Critical,5.2,A-5953,33.599999999999994,39.599999999999994,1
502,1,7,0.21.0 - snapshot incorrect dependency published in .pom files ,Bug fixing / Maintenance,Critical,5.2,A-8343,33.599999999999994,39.599999999999994,1
983,1,7,Synchronization in JvmManager for 0.22 branch,Bug fixing / Maintenance,Critical,5.2,A-8370,33.599999999999994,39.599999999999994,1
101,1,7,Move libhdfs to HDFS project,Project / General Task,Blocker,6.0,A-960,33.599999999999994,39.599999999999994,0
1054,1,7,TestYARNRunner.testHistoryServerToken failed on trunk,Testing & Verification,Blocker,6.0,A-1062,33.599999999999994,39.599999999999994,1
1267,1,7,APPLICATION_INIT is never sent to AuxServices other than the builtin ShuffleHandler,Bug fixing / Maintenance,Blocker,6.0,A-6947,33.599999999999994,39.599999999999994,1
1333,1,7,AM uses mapreduce.jobtracker.split.metainfo.maxsize but mapred-default has mapreduce.job.split.metainfo.maxsize,Bug fixing / Maintenance,Minor,6.0,A-8338,33.599999999999994,39.599999999999994,1
1406,1,7,Improvements to YARN apis,Design & API Evolution,Blocker,6.0,A-8364,33.599999999999994,39.599999999999994,0
1543,1,7,Should set MALLOC_ARENA_MAX for all YARN daemons and AMs/Containers,Bug fixing / Maintenance,Blocker,6.0,A-1065,33.599999999999994,39.599999999999994,1
1667,1,7,Authorization checks needed for AM->NM protocol,Other,Blocker,6.0,A-1279,33.599999999999994,39.599999999999994,0
1685,1,8,TestResourceTrackerService failing in trunk some times,Testing & Verification,Blocker,6.0,A-8377,39.599999999999994,79.19999999999999,0
1689,1,8,TestPipeApplication is failing in precommit builds,Bug fixing / Maintenance,Blocker,6.0,A-1298,39.599999999999994,79.19999999999999,1
1803,1,8,MAPREDUCE Impersonation is not working in 22,Bug fixing / Maintenance,Blocker,6.0,A-978,39.599999999999994,79.19999999999999,1
1873,1,8,TestStagingCleanup and TestJobEndNotifier are failing on trunk.,Testing & Verification,Blocker,6.0,A-2,39.599999999999994,79.19999999999999,1
1883,1,8,Streaming/tools Jar does not get includes in the tarball.,Bug fixing / Maintenance,Blocker,6.0,A-8471,39.599999999999994,79.19999999999999,0
1909,1,8,MR test failures on branch-1,Testing & Verification,Blocker,6.0,A-8389,39.599999999999994,79.19999999999999,0
1978,1,8,hdfs-site.xml included in hadoop-mapreduce-client-jobclient tests jar is breaking tests for downstream components,Testing & Verification,Blocker,6.0,A-1138,39.599999999999994,79.19999999999999,1
2008,1,8,ConcurrentModificationException in counter groups,Bug fixing / Maintenance,Blocker,6.0,A-1065,39.599999999999994,79.19999999999999,1
2087,1,8,Distributed shell application fails with NoClassDefFoundError,Bug fixing / Maintenance,Blocker,6.0,A-921,39.599999999999994,79.19999999999999,1
2095,1,8,container-executor can't open 2+ GB files when compiled for 32-bit ,Bug fixing / Maintenance,Blocker,6.0,A-971,39.599999999999994,79.19999999999999,1
2212,1,8,AM Launcher thread can hang forever,Bug fixing / Maintenance,Blocker,6.0,A-8317,39.599999999999994,79.19999999999999,1
2980,1,8,Deprecate SLOTS_MILLIS counters,Bug fixing / Maintenance,Blocker,6.0,A-1091,39.599999999999994,79.19999999999999,1
3037,1,8,Unnecessary Configuration instantiation in IFileInputStream slows down merge - Port to branch-1,Bug fixing / Maintenance,Blocker,6.0,A-8404,39.599999999999994,79.19999999999999,1
3094,1,8,In-memory map outputs can be leaked after shuffle completes in 0.23,Bug fixing / Maintenance,Blocker,6.0,A-720,39.599999999999994,79.19999999999999,1
3119,1,8,Binary and source incompatibility in mapred.lib.CombineFileInputFormat between branch-1 and branch-2,Other,Blocker,6.0,A-6780,39.599999999999994,79.19999999999999,1
321,1,8,TestCopyFiles fails on testHftpAccessControl(),Testing & Verification,Blocker,6.0,A-870,39.599999999999994,79.19999999999999,1
326,1,8,Failing contrib unit tests should not halt the build,Testing & Verification,Blocker,6.0,A-8475,39.599999999999994,79.19999999999999,1
3272,1,8,fat jar with *-default.xml may fail when mapreduce.job.classloader=true.,Bug fixing / Maintenance,Blocker,6.0,A-366,39.599999999999994,79.19999999999999,1
3333,1,8,"Inconsistent configuration in property ""mapreduce.reduce.shuffle.input.buffer.percent""",Feature / Improvement Implementation,Minor,6.0,A-8469,39.599999999999994,79.19999999999999,1
3476,1,8,"Unable to run start-all.sh script, getting error",Bug fixing / Maintenance,Blocker,6.0,A-1252,39.599999999999994,79.19999999999999,1
385,1,8,runningMapTasks counter is not decremented in case of failed task-cleanup tasks.,Bug fixing / Maintenance,Blocker,6.0,A-1027,39.599999999999994,79.19999999999999,1
463,1,8,JobTracker holds stale references to retired jobs via unreported tasks ,Documentation,Blocker,6.0,A-8351,39.599999999999994,79.19999999999999,1
534,1,8,Add docs for setting up a single node MRv2 cluster.,Documentation,Blocker,6.0,A-1062,39.599999999999994,79.19999999999999,1
615,1,8,MultiFileWordCount job fails if the input path is not from default file system,Bug fixing / Maintenance,Blocker,6.0,A-1194,39.599999999999994,79.19999999999999,1
68,1,8,Modify TestTrackerBlacklistAcrossJobs to improve execution time,Testing & Verification,Minor,6.0,A-5908,39.599999999999994,79.19999999999999,1
726,1,8,Fix MapReduce API incompatibilities between 0.20 and 0.21,Bug fixing / Maintenance,Blocker,6.0,A-3687,39.599999999999994,79.19999999999999,1
731,1,8,The default setting doesn't work for MapReduce job,Bug fixing / Maintenance,Blocker,6.0,A-2119,39.599999999999994,79.19999999999999,1
733,1,8,Remove documentation for the 'unstable' job-acls feature,Documentation,Blocker,6.0,A-8442,39.599999999999994,79.19999999999999,1
872,1,8,Mapreduce tests fail with IllegalArgumentException in trunk,Testing & Verification,Blocker,6.0,A-1030,39.599999999999994,79.19999999999999,0
115,1,8,TestMiniMRMapRedDebugScript fails sometimes,Testing & Verification,Major,6.6000000000000005,A-897,39.599999999999994,79.19999999999999,1
1192,1,8,Gridmix distributed cache emulation system tests.,Testing & Verification,Major,6.6000000000000005,A-5211,39.599999999999994,79.19999999999999,0
1234,1,8,Update RAID for HDFS-2087,Feature / Improvement Implementation,Major,6.6000000000000005,A-64,39.599999999999994,79.19999999999999,1
1405,1,8,Docs for core protocols in yarn-api - ClientRMProtocol,Documentation,Major,6.6000000000000005,A-1098,39.599999999999994,79.19999999999999,1
1528,1,8,YARN NM/RM fail to start,Bug fixing / Maintenance,Major,6.6000000000000005,A-8420,39.599999999999994,79.19999999999999,1
1847,1,8,./mapred queue -info <queuename> -showJobs displays all the jobs irrespective of <queuename> ,Bug fixing / Maintenance,Major,6.6000000000000005,A-22,39.599999999999994,79.19999999999999,1
2032,1,8,Remove unnecessary dependency of hadoop-yarn-server-common from hadoop-mapreduce-client-common ,Bug fixing / Maintenance,Major,6.6000000000000005,A-1184,39.599999999999994,79.19999999999999,1
2096,1,8,"Allow setting yarn.nodemanager.delete.debug-delay-sec property to ""-1"" for easier container debugging.",Bug fixing / Maintenance,Major,6.6000000000000005,A-8414,39.599999999999994,79.19999999999999,1
212,1,8,Unit Test TestJobTrackerRestartWithLostTracker fails with ant-1.8.4,Testing & Verification,Major,6.6000000000000005,A-8400,39.599999999999994,79.19999999999999,0
2155,1,8,TestRMContainerAllocator is exiting and failing the build,Testing & Verification,Major,6.6000000000000005,A-2504,39.599999999999994,79.19999999999999,1
2323,1,8,TestRecoveryManager fails on branch-1,Testing & Verification,Major,6.6000000000000005,A-1284,39.599999999999994,79.19999999999999,1
237,1,8,TestMapReduceJobControl#testJobControlWithKillJob times out in trunk,Testing & Verification,Major,6.6000000000000005,A-8489,39.599999999999994,79.19999999999999,0
2504,1,8,TestStagingCleanup fails intermittently with JDK7,Testing & Verification,Major,6.6000000000000005,A-1242,39.599999999999994,79.19999999999999,1
2526,1,8,[MAPREDUCE-3902] Fix and re-enable RMContaienrAllocator unit tests,Testing & Verification,Major,6.6000000000000005,A-374,39.599999999999994,79.19999999999999,0
2557,1,8,Add JvmPauseMonitor to Job History Server,Design & API Evolution,Major,6.6000000000000005,A-290,39.599999999999994,79.19999999999999,1
2620,1,8,repair test org.apache.hadoop.mapreduce.security.TestUmbilicalProtocolWithJobToken,Testing & Verification,Major,6.6000000000000005,A-1228,39.599999999999994,79.19999999999999,1
27,1,8,Oracle support in DataDrivenDBInputFormat,Feature / Improvement Implementation,Major,6.6000000000000005,A-1216,39.599999999999994,79.19999999999999,1
2710,1,8,TestKeyValueTextInputFormat fails with Open JDK 7 on Windows,Testing & Verification,Major,6.6000000000000005,A-1070,39.599999999999994,79.19999999999999,1
2820,1,8,TestClusterStatus.testClusterMetrics fails on JDK7,Testing & Verification,Major,6.6000000000000005,A-8383,39.599999999999994,79.19999999999999,0
2916,1,8,Mapred API: TaskCompletionEvent incompatibility issues with MR1,Design & API Evolution,Major,6.6000000000000005,A-204,39.599999999999994,79.19999999999999,1
3054,1,8,TestRMContainerAllocator.testUpdatedNodes fails on jdk7,Testing & Verification,Major,6.6000000000000005,A-838,39.599999999999994,79.19999999999999,1
3212,1,8,MR AM container log can be truncated or empty,Bug fixing / Maintenance,Major,6.6000000000000005,A-1349,39.599999999999994,79.19999999999999,1
3419,1,8,TestJobEndNotifier fails intermittently in branch-2,Testing & Verification,Major,6.6000000000000005,A-1281,39.599999999999994,79.19999999999999,1
3428,1,8,TestJavaSerialization fails in trunk build,Testing & Verification,Major,6.6000000000000005,A-940,39.599999999999994,79.19999999999999,0
3464,1,8,TestPipeApplication#testSubmitter fails in trunk,Testing & Verification,Major,6.6000000000000005,A-2680,39.599999999999994,79.19999999999999,1
3562,1,8,remove unnecessary dependency from hadoop-mapreduce-client-jobclient to hadoop-mapreduce-client-shuffle,Bug fixing / Maintenance,Major,6.6000000000000005,A-8332,39.599999999999994,79.19999999999999,1
375,1,8,TestTaskTrackerBlacklisting fails sometimes,Testing & Verification,Major,6.6000000000000005,A-822,39.599999999999994,79.19999999999999,1
3887,1,8,TestRecovery.testSpeculative fails if testCrashed fails,Testing & Verification,Major,6.6000000000000005,A-689,39.599999999999994,79.19999999999999,1
3908,1,8,Fix flaky TestKill.testKillTask(),Testing & Verification,Major,6.6000000000000005,A-8482,39.599999999999994,79.19999999999999,1
4038,1,8,Uploader tool for Distributed Cache Implementation on Windows,Other,Major,6.6000000000000005,A-136,39.599999999999994,79.19999999999999,1
