issue_key,jira_id,task_id
MAPREDUCE-3794,12541013,2034
MAPREDUCE-3795,12541022,2035
MAPREDUCE-3797,12541085,2036
MAPREDUCE-3798,12541100,2037
MAPREDUCE-3799,12541104,2038
MAPREDUCE-3800,12541108,2039
MAPREDUCE-3803,12541131,2040
MAPREDUCE-3802,12541136,2041
MAPREDUCE-3804,12541138,2042
MAPREDUCE-3808,12541206,2043
MAPREDUCE-3809,12541331,2044
MAPREDUCE-3810,12541338,2045
MAPREDUCE-3811,12541340,2046
MAPREDUCE-3812,12541343,2047
MAPREDUCE-3813,12541344,2048
MAPREDUCE-3814,12541365,2049
MAPREDUCE-3815,12541369,2050
MAPREDUCE-3817,12541454,2051
MAPREDUCE-3818,12541471,2052
MAPREDUCE-3821,12541500,2053
MAPREDUCE-3822,12541503,2054
MAPREDUCE-3823,12541520,2055
MAPREDUCE-3824,12541523,2056
MAPREDUCE-3826,12541535,2057
MAPREDUCE-3827,12541549,2058
MAPREDUCE-3828,12541553,2059
MAPREDUCE-3829,12541579,2060
MAPREDUCE-3831,12541611,2061
MAPREDUCE-3832,12541659,2062
MAPREDUCE-3833,12541679,2063
MAPREDUCE-3834,12541683,2064
MAPREDUCE-3837,12541714,2065
MAPREDUCE-3840,12541820,2066
MAPREDUCE-3842,12541893,2067
MAPREDUCE-3843,12542027,2068
MAPREDUCE-3844,12542043,2069
MAPREDUCE-3845,12542046,2070
MAPREDUCE-3846,12542047,2071
MAPREDUCE-3849,12542174,2072
MAPREDUCE-3850,12542176,2073
MAPREDUCE-3851,12542197,2074
MAPREDUCE-3852,12542198,2075
MAPREDUCE-6475,12863705,2075
MAPREDUCE-6510,12904021,2075
MAPREDUCE-3854,12542209,2076
MAPREDUCE-3855,12542260,2077
MAPREDUCE-3856,12542417,2078
MAPREDUCE-3857,12542448,2079
MAPREDUCE-3858,12542468,2080
MAPREDUCE-3861,12542690,2081
MAPREDUCE-3862,12542720,2082
MAPREDUCE-3863,12542724,2083
MAPREDUCE-3864,12542725,2084
MAPREDUCE-3866,12542782,2085
MAPREDUCE-3867,12542806,2086
MAPREDUCE-3869,12542840,2087
MAPREDUCE-4336,12560273,2087
MAPREDUCE-3870,12542867,2088
MAPREDUCE-3871,12542913,2089
MAPREDUCE-3873,12543038,2090
MAPREDUCE-3874,12543039,2091
MAPREDUCE-3877,12543074,2092
MAPREDUCE-3878,12543109,2093
MAPREDUCE-3879,12543119,2094
MAPREDUCE-3880,12543137,2095
MAPREDUCE-4258,12555250,2095
MAPREDUCE-3883,12543416,2096
MAPREDUCE-4276,12556906,2096
MAPREDUCE-4284,12557096,2096
MAPREDUCE-3884,12543424,2097
MAPREDUCE-3885,12543430,2098
MAPREDUCE-3889,12543572,2099
MAPREDUCE-3890,12543603,2100
MAPREDUCE-3893,12543685,2101
MAPREDUCE-3895,12543708,2102
MAPREDUCE-3896,12543732,2103
MAPREDUCE-3897,12543744,2104
MAPREDUCE-3898,12543757,2105
MAPREDUCE-3901,12543793,2106
MAPREDUCE-3903,12543865,2107
MAPREDUCE-3904,12543866,2108
MAPREDUCE-3906,12543905,2109
MAPREDUCE-3907,12543910,2110
MAPREDUCE-6799,13014142,2110
MAPREDUCE-3908,12543914,2111
MAPREDUCE-3912,12543924,2112
MAPREDUCE-3909,12544001,2113
MAPREDUCE-3910,12544012,2114
MAPREDUCE-3911,12544014,2115
MAPREDUCE-3913,12544020,2116
MAPREDUCE-3915,12544024,2117
MAPREDUCE-3916,12544027,2118
MAPREDUCE-3918,12544052,2119
MAPREDUCE-3919,12544053,2120
MAPREDUCE-3920,12544059,2121
MAPREDUCE-3921,12544060,2122
MAPREDUCE-3922,12544069,2123
MAPREDUCE-3924,12544127,2124
MAPREDUCE-3926,12544252,2125
MAPREDUCE-3927,12544271,2126
MAPREDUCE-3928,12544274,2127
MAPREDUCE-3929,12544322,2128
MAPREDUCE-3930,12544331,2129
MAPREDUCE-3931,12544333,2130
MAPREDUCE-3932,12544334,2131
MAPREDUCE-3935,12544461,2132
MAPREDUCE-3937,12544530,2133
MAPREDUCE-3940,12544659,2134
MAPREDUCE-3942,12544677,2135
MAPREDUCE-3944,12544684,2136
MAPREDUCE-3947,12544707,2137
MAPREDUCE-3952,12544727,2138
MAPREDUCE-3953,12544746,2139
MAPREDUCE-3954,12544808,2140
MAPREDUCE-3955,12544825,2141
MAPREDUCE-3956,12544830,2142
MAPREDUCE-3958,12544873,2143
MAPREDUCE-3959,12544877,2144
MAPREDUCE-3960,12544975,2145
MAPREDUCE-3961,12545000,2146
MAPREDUCE-3962,12545006,2147
MAPREDUCE-3963,12545009,2148
MAPREDUCE-3964,12545017,2149
MAPREDUCE-3967,12545083,2150
MAPREDUCE-3969,12545133,2151
MAPREDUCE-3972,12545223,2152
MAPREDUCE-3974,12545247,2153
MAPREDUCE-3975,12545252,2154
MAPREDUCE-3976,12545270,2155
MAPREDUCE-5261,12648442,2155
MAPREDUCE-5743,12688395,2155
MAPREDUCE-3977,12545413,2156
MAPREDUCE-3978,12545417,2157
MAPREDUCE-3981,12545521,2158
MAPREDUCE-3983,12545555,2159
MAPREDUCE-3984,12545556,2160
MAPREDUCE-3985,12545574,2161
MAPREDUCE-3988,12545703,2162
MAPREDUCE-3989,12545727,2163
MAPREDUCE-3990,12545772,2164
MAPREDUCE-3991,12545776,2165
MAPREDUCE-3992,12545793,2166
MAPREDUCE-3993,12545794,2167
MAPREDUCE-3994,12545853,2168
MAPREDUCE-3996,12545884,2169
MAPREDUCE-3998,12546058,2170
MAPREDUCE-3999,12546150,2171
MAPREDUCE-4001,12546226,2172
MAPREDUCE-4003,12546230,2173
MAPREDUCE-4005,12546289,2174
MAPREDUCE-4006,12546300,2175
MAPREDUCE-4007,12546317,2176
MAPREDUCE-4008,12546372,2177
MAPREDUCE-4009,12546457,2178
MAPREDUCE-4011,12546484,2179
MAPREDUCE-4012,12546498,2180
MAPREDUCE-4013,12546563,2181
MAPREDUCE-4017,12546659,2182
MAPREDUCE-4018,12546698,2183
MAPREDUCE-4020,12546720,2184
MAPREDUCE-4024,12546818,2185
MAPREDUCE-4025,12546845,2186
MAPREDUCE-4026,12546848,2187
MAPREDUCE-4027,12546852,2188
MAPREDUCE-4028,12546950,2189
MAPREDUCE-5725,12689137,2189
MAPREDUCE-4029,12546953,2190
MAPREDUCE-4030,12546980,2191
MAPREDUCE-4031,12546988,2192
MAPREDUCE-4033,12547054,2193
MAPREDUCE-4034,12547135,2194
MAPREDUCE-4036,12547142,2195
MAPREDUCE-4037,12547146,2196
MAPREDUCE-4038,12547147,2197
MAPREDUCE-4040,12547203,2198
MAPREDUCE-4043,12547320,2199
MAPREDUCE-4044,12547325,2200
MAPREDUCE-4046,12547334,2201
MAPREDUCE-4047,12547356,2202
MAPREDUCE-4048,12547357,2203
MAPREDUCE-4050,12547385,2204
MAPREDUCE-4051,12547396,2205
MAPREDUCE-4053,12547547,2206
MAPREDUCE-4055,12547595,2207
MAPREDUCE-5058,12636610,2207
MAPREDUCE-4056,12547695,2208
MAPREDUCE-4057,12547700,2209
MAPREDUCE-4059,12547809,2210
MAPREDUCE-4060,12547885,2211
MAPREDUCE-4061,12547888,2212
MAPREDUCE-4062,12547890,2212
MAPREDUCE-4066,12548066,2213
MAPREDUCE-4068,12548145,2214
MAPREDUCE-4072,12548360,2215
MAPREDUCE-4073,12548364,2216
MAPREDUCE-4074,12548466,2217
MAPREDUCE-4075,12548477,2218
MAPREDUCE-4076,12548490,2219
MAPREDUCE-4079,12548512,2220
MAPREDUCE-4080,12548667,2221
MAPREDUCE-4081,12548678,2222
MAPREDUCE-4082,12548682,2223
MAPREDUCE-4083,12548685,2224
MAPREDUCE-4084,12548756,2225
MAPREDUCE-4087,12548807,2226
MAPREDUCE-4088,12548841,2227
MAPREDUCE-4089,12548855,2228
MAPREDUCE-4091,12548873,2229
MAPREDUCE-4092,12548879,2230
MAPREDUCE-4095,12548905,2231
MAPREDUCE-4093,12548959,2232
MAPREDUCE-4096,12549195,2233
MAPREDUCE-4097,12549222,2234
MAPREDUCE-4098,12549302,2235
MAPREDUCE-4099,12549329,2236
MAPREDUCE-4100,12549347,2237
MAPREDUCE-4102,12549389,2238
MAPREDUCE-4103,12549457,2239
MAPREDUCE-4105,12549605,2240
MAPREDUCE-4107,12549611,2241
MAPREDUCE-4108,12549612,2241
MAPREDUCE-4110,12549653,2241
MAPREDUCE-4111,12549655,2241
MAPREDUCE-4112,12549656,2241
MAPREDUCE-4113,12549657,2241
MAPREDUCE-4109,12549651,2242
MAPREDUCE-4114,12549774,2243
MAPREDUCE-4115,12549792,2244
MAPREDUCE-4117,12549907,2245
MAPREDUCE-4118,12549918,2246
MAPREDUCE-4119,12550061,2247
MAPREDUCE-4120,12550138,2248
MAPREDUCE-4121,12550180,2249
MAPREDUCE-4122,12550198,2250
MAPREDUCE-4123,12550205,2251
MAPREDUCE-4128,12550252,2252
MAPREDUCE-4129,12550296,2253
MAPREDUCE-4130,12550336,2254
MAPREDUCE-4131,12550391,2255
MAPREDUCE-4133,12550429,2256
MAPREDUCE-4134,12550442,2257
MAPREDUCE-4135,12550473,2258
MAPREDUCE-4137,12550539,2259
MAPREDUCE-4138,12550565,2260
MAPREDUCE-4139,12550588,2261
MAPREDUCE-4140,12550608,2262
MAPREDUCE-4141,12550611,2263
MAPREDUCE-4144,12550708,2264
MAPREDUCE-4145,12550720,2265
MAPREDUCE-4146,12550734,2266
MAPREDUCE-4147,12550736,2267
MAPREDUCE-4148,12550759,2267
MAPREDUCE-4149,12550778,2268
MAPREDUCE-4151,12550830,2269
MAPREDUCE-4152,12550842,2270
MAPREDUCE-4154,12550895,2271
MAPREDUCE-5127,12640338,2271
MAPREDUCE-4156,12551071,2272
MAPREDUCE-4157,12551125,2273
MAPREDUCE-4158,12551160,2274
MAPREDUCE-4159,12551176,2275
MAPREDUCE-4160,12551245,2276
MAPREDUCE-4161,12551262,2277
MAPREDUCE-4162,12551263,2278
MAPREDUCE-4163,12551264,2279
MAPREDUCE-4164,12551307,2280
MAPREDUCE-4165,12551539,2281
MAPREDUCE-4169,12551829,2282
MAPREDUCE-4178,12552042,2283
MAPREDUCE-4180,12552047,2283
MAPREDUCE-4189,12552081,2284
MAPREDUCE-4190,12552139,2285
MAPREDUCE-4193,12552193,2286
MAPREDUCE-4194,12552439,2287
MAPREDUCE-4197,12552746,2288
MAPREDUCE-4198,12552779,2289
MAPREDUCE-4199,12552848,2290
MAPREDUCE-4200,12552865,2291
MAPREDUCE-4201,12553033,2292
MAPREDUCE-4202,12553040,2293
MAPREDUCE-4203,12553051,2294
MAPREDUCE-4204,12553052,2295
MAPREDUCE-4205,12553203,2296
MAPREDUCE-4206,12553214,2297
MAPREDUCE-4207,12553217,2298
MAPREDUCE-4208,12553245,2299
MAPREDUCE-4209,12553275,2300
MAPREDUCE-4608,12605479,2300
MAPREDUCE-4219,12553383,2301
MAPREDUCE-4210,12553425,2302
MAPREDUCE-4211,12553432,2303
MAPREDUCE-4215,12553500,2304
MAPREDUCE-4217,12553548,2305
MAPREDUCE-4218,12553575,2306
MAPREDUCE-4220,12553661,2307
MAPREDUCE-4224,12553892,2308
MAPREDUCE-4226,12554002,2309
MAPREDUCE-4228,12554008,2310
MAPREDUCE-4229,12554020,2311
MAPREDUCE-4230,12554214,2312
MAPREDUCE-4231,12554262,2313
MAPREDUCE-4233,12554344,2314
MAPREDUCE-4234,12554381,2315
MAPREDUCE-4237,12554546,2316
MAPREDUCE-4238,12554548,2317
MAPREDUCE-4243,12554588,2318
MAPREDUCE-4240,12554591,2319
MAPREDUCE-5483,12665760,2319
MAPREDUCE-4244,12554593,2320
MAPREDUCE-4246,12554607,2321
MAPREDUCE-4247,12554610,2322
MAPREDUCE-4248,12554611,2323
MAPREDUCE-4859,12622945,2323
MAPREDUCE-5731,12690090,2323
MAPREDUCE-4241,12554776,2324
MAPREDUCE-4249,12554861,2325
MAPREDUCE-4250,12554957,2326
MAPREDUCE-4252,12555002,2327
MAPREDUCE-4257,12555238,2328
MAPREDUCE-4260,12555928,2329
MAPREDUCE-4262,12556036,2330
MAPREDUCE-4263,12556079,2331
MAPREDUCE-4264,12556108,2332
MAPREDUCE-4265,12556150,2333
MAPREDUCE-4266,12556285,2334
MAPREDUCE-4267,12556337,2335
MAPREDUCE-4269,12556507,2336
MAPREDUCE-4270,12556558,2337
MAPREDUCE-4274,12556611,2338
MAPREDUCE-4283,12557077,2339
MAPREDUCE-4290,12558385,2340
MAPREDUCE-4292,12558549,2341
MAPREDUCE-4295,12558611,2342
MAPREDUCE-4297,12558644,2343
MAPREDUCE-4298,12558847,2344
MAPREDUCE-4299,12558861,2345
MAPREDUCE-4300,12558862,2346
MAPREDUCE-4301,12558970,2347
MAPREDUCE-4302,12558972,2348
MAPREDUCE-4303,12558997,2349
MAPREDUCE-4304,12559014,2350
MAPREDUCE-4306,12559037,2351
MAPREDUCE-4307,12559043,2352
MAPREDUCE-4311,12559238,2353
MAPREDUCE-4313,12559307,2354
MAPREDUCE-4317,12559383,2355
MAPREDUCE-5109,12639486,2355
MAPREDUCE-4318,12559419,2356
MAPREDUCE-4319,12559543,2357
MAPREDUCE-4320,12559597,2358
MAPREDUCE-4321,12559601,2359
MAPREDUCE-4322,12559604,2360
MAPREDUCE-4324,12559713,2361
MAPREDUCE-4328,12559803,2362
MAPREDUCE-4837,12618407,2362
MAPREDUCE-4331,12559879,2363
MAPREDUCE-4333,12560109,2364
MAPREDUCE-4337,12560279,2365
MAPREDUCE-5481,12665511,2365
MAPREDUCE-4338,12560297,2366
MAPREDUCE-4340,12560617,2367
MAPREDUCE-4341,12560647,2368
MAPREDUCE-4342,12560840,2369
MAPREDUCE-4343,12593944,2370
MAPREDUCE-4344,12593945,2371
MAPREDUCE-4347,12594923,2372
MAPREDUCE-4353,12595155,2373
MAPREDUCE-4355,12595177,2374
MAPREDUCE-4356,12595208,2375
MAPREDUCE-4358,12595330,2376
MAPREDUCE-4360,12595493,2377
MAPREDUCE-4361,12595502,2378
MAPREDUCE-4365,12595748,2379
MAPREDUCE-4367,12595806,2380
MAPREDUCE-4368,12595849,2381
MAPREDUCE-4369,12595852,2382
MAPREDUCE-4370,12595868,2383
MAPREDUCE-4371,12595886,2384
MAPREDUCE-7306,13340989,2384
MAPREDUCE-4372,12595891,2385
MAPREDUCE-4375,12595981,2386
MAPREDUCE-4379,12596091,2387
MAPREDUCE-4380,12596207,2388
MAPREDUCE-4382,12596279,2389
MAPREDUCE-4381,12596300,2390
MAPREDUCE-4383,12596305,2391
MAPREDUCE-4384,12596317,2392
MAPREDUCE-5446,12661442,2392
MAPREDUCE-4385,12596320,2393
MAPREDUCE-4386,12596349,2394
MAPREDUCE-4387,12596416,2395
MAPREDUCE-4388,12596685,2396
MAPREDUCE-4390,12597371,2397
MAPREDUCE-4391,12597373,2398
MAPREDUCE-4392,12597376,2399
MAPREDUCE-4395,12597446,2400
MAPREDUCE-4396,12597546,2401
MAPREDUCE-4397,12597550,2402
MAPREDUCE-4398,12597553,2403
MAPREDUCE-4399,12597557,2404
MAPREDUCE-4400,12597559,2404
MAPREDUCE-4412,12597802,2405
MAPREDUCE-4403,12597813,2406
MAPREDUCE-4406,12597849,2407
MAPREDUCE-4407,12597851,2408
MAPREDUCE-4408,12597855,2409
MAPREDUCE-4415,12598085,2410
MAPREDUCE-4416,12598100,2411
MAPREDUCE-4417,12598111,2412
MAPREDUCE-4418,12598151,2413
MAPREDUCE-4422,12598184,2414
MAPREDUCE-4423,12598200,2415
MAPREDUCE-4425,12598250,2416
MAPREDUCE-4426,12598265,2417
MAPREDUCE-4429,12598449,2418
MAPREDUCE-4430,12598488,2419
MAPREDUCE-4432,12598547,2420
MAPREDUCE-4433,12598604,2421
MAPREDUCE-4435,12598638,2422
MAPREDUCE-4437,12598700,2423
MAPREDUCE-4439,12598720,2424
MAPREDUCE-4440,12598722,2425
MAPREDUCE-4441,12598750,2426
MAPREDUCE-4444,12598761,2427
MAPREDUCE-4445,12598780,2428
MAPREDUCE-4447,12598999,2429
MAPREDUCE-4448,12599023,2430
MAPREDUCE-4449,12599054,2431
MAPREDUCE-4450,12599059,2432
MAPREDUCE-4451,12599098,2433
MAPREDUCE-4456,12599344,2434
MAPREDUCE-4457,12599348,2435
MAPREDUCE-7240,13256251,2435
MAPREDUCE-7249,13270940,2435
MAPREDUCE-4459,12599398,2436
MAPREDUCE-4464,12599509,2437
MAPREDUCE-4465,12599564,2438
MAPREDUCE-4467,12599654,2439
MAPREDUCE-4470,12599906,2440
MAPREDUCE-4471,12599910,2441
MAPREDUCE-4474,12599962,2442
MAPREDUCE-4475,12600029,2443
MAPREDUCE-4477,12600079,2444
MAPREDUCE-4479,12600176,2445
MAPREDUCE-4480,12600194,2446
MAPREDUCE-4484,12600234,2447
MAPREDUCE-4486,12600318,2448
MAPREDUCE-4492,12600471,2449
MAPREDUCE-4493,12600512,2450
MAPREDUCE-4494,12600573,2451
MAPREDUCE-4496,12600732,2452
MAPREDUCE-4497,12600763,2453
MAPREDUCE-4498,12600881,2454
MAPREDUCE-4499,12600917,2455
MAPREDUCE-4500,12600936,2456
MAPREDUCE-4501,12600949,2457
MAPREDUCE-4503,12601060,2458
MAPREDUCE-4504,12601072,2459
MAPREDUCE-4505,12601105,2460
MAPREDUCE-4507,12601281,2461
MAPREDUCE-4510,12601304,2462
MAPREDUCE-4511,12601343,2463
MAPREDUCE-4513,12601397,2464
MAPREDUCE-4515,12601442,2465
MAPREDUCE-4516,12601449,2466
MAPREDUCE-4517,12601509,2467
MAPREDUCE-4521,12601632,2468
MAPREDUCE-4523,12601653,2469
MAPREDUCE-4525,12602130,2470
MAPREDUCE-4526,12602335,2471
MAPREDUCE-4527,12602336,2471
MAPREDUCE-4528,12602337,2471
MAPREDUCE-4529,12602338,2471
MAPREDUCE-4530,12602340,2471
MAPREDUCE-4531,12602341,2471
MAPREDUCE-4532,12602342,2471
MAPREDUCE-4536,12602383,2471
MAPREDUCE-4537,12602384,2471
MAPREDUCE-4540,12602552,2471
MAPREDUCE-4541,12602555,2471
MAPREDUCE-4542,12602560,2471
MAPREDUCE-4543,12602643,2471
MAPREDUCE-4544,12602645,2471
MAPREDUCE-4545,12602647,2471
MAPREDUCE-4546,12602648,2471
MAPREDUCE-4547,12602683,2471
MAPREDUCE-4554,12603276,2471
MAPREDUCE-4533,12602347,2472
MAPREDUCE-4538,12602505,2473
MAPREDUCE-4539,12602530,2473
MAPREDUCE-4555,12603342,2474
MAPREDUCE-4556,12603491,2475
MAPREDUCE-4557,12603604,2476
MAPREDUCE-4558,12603626,2477
MAPREDUCE-4561,12603671,2478
MAPREDUCE-4598,12605141,2478
MAPREDUCE-4563,12603799,2479
MAPREDUCE-4564,12603804,2480
MAPREDUCE-4565,12603962,2481
MAPREDUCE-4568,12604105,2482
MAPREDUCE-4569,12604235,2483
MAPREDUCE-4579,12604650,2483
MAPREDUCE-4716,12611022,2483
MAPREDUCE-5414,12659524,2483
MAPREDUCE-4570,12604249,2484
MAPREDUCE-4572,12604313,2485
MAPREDUCE-4573,12604377,2486
MAPREDUCE-4574,12604434,2487
MAPREDUCE-4577,12604488,2488
MAPREDUCE-4576,12604520,2489
MAPREDUCE-4580,12604672,2490
MAPREDUCE-4581,12604711,2491
MAPREDUCE-4582,12604861,2492
MAPREDUCE-4585,12604943,2493
MAPREDUCE-4586,12604944,2494
MAPREDUCE-4587,12604945,2495
MAPREDUCE-4588,12604946,2496
MAPREDUCE-4589,12604947,2497
MAPREDUCE-4590,12604948,2498
MAPREDUCE-4591,12604949,2499
MAPREDUCE-4592,12604950,2500
MAPREDUCE-4593,12604966,2501
MAPREDUCE-4595,12604985,2502
MAPREDUCE-4596,12605138,2503
MAPREDUCE-4597,12605140,2504
MAPREDUCE-5454,12662962,2504
MAPREDUCE-5688,12685408,2504
MAPREDUCE-4599,12605184,2505
MAPREDUCE-4663,12608109,2505
MAPREDUCE-4600,12605249,2506
MAPREDUCE-4601,12605292,2507
MAPREDUCE-4654,12605304,2508
MAPREDUCE-4602,12605326,2509
MAPREDUCE-4603,12605395,2510
MAPREDUCE-4604,12605399,2511
MAPREDUCE-4606,12605421,2512
MAPREDUCE-4607,12605425,2513
MAPREDUCE-4609,12605500,2514
MAPREDUCE-4610,12605515,2515
MAPREDUCE-4611,12605534,2516
MAPREDUCE-4612,12605591,2517
MAPREDUCE-4613,12605592,2518
MAPREDUCE-4614,12605615,2519
MAPREDUCE-4615,12605658,2520
MAPREDUCE-4616,12605670,2521
MAPREDUCE-4617,12605779,2522
MAPREDUCE-4618,12605781,2522
MAPREDUCE-4619,12605782,2523
MAPREDUCE-4620,12605784,2524
MAPREDUCE-4621,12605785,2525
MAPREDUCE-4622,12605786,2526
MAPREDUCE-4623,12605787,2526
MAPREDUCE-4626,12605790,2526
MAPREDUCE-4624,12605788,2527
MAPREDUCE-4625,12605789,2528
MAPREDUCE-4627,12605794,2529
MAPREDUCE-4629,12605837,2530
MAPREDUCE-4630,12605967,2531
MAPREDUCE-4631,12606044,2532
MAPREDUCE-4632,12606096,2533
MAPREDUCE-4633,12606163,2534
MAPREDUCE-4634,12606178,2535
MAPREDUCE-4635,12606190,2536
MAPREDUCE-4637,12606262,2537
MAPREDUCE-4638,12606305,2538
MAPREDUCE-4641,12606478,2539
MAPREDUCE-4642,12606495,2540
MAPREDUCE-4643,12606506,2541
MAPREDUCE-4644,12606607,2542
MAPREDUCE-4645,12606647,2543
MAPREDUCE-4646,12606685,2544
MAPREDUCE-4647,12606875,2545
MAPREDUCE-4649,12606978,2546
MAPREDUCE-4650,12607028,2547
MAPREDUCE-4651,12607196,2548
MAPREDUCE-4652,12607369,2549
MAPREDUCE-4655,12607501,2550
MAPREDUCE-4656,12607518,2551
MAPREDUCE-4657,12607534,2552
MAPREDUCE-4660,12607824,2553
MAPREDUCE-4662,12608085,2554
MAPREDUCE-4664,12608116,2555
MAPREDUCE-4665,12608123,2556
MAPREDUCE-4666,12608143,2557
MAPREDUCE-4667,12608145,2557
MAPREDUCE-6443,12851529,2557
MAPREDUCE-4670,12608423,2558
MAPREDUCE-4671,12608545,2559
MAPREDUCE-4674,12608648,2560
MAPREDUCE-4673,12608674,2561
MAPREDUCE-4675,12608702,2562
MAPREDUCE-4677,12608774,2563
MAPREDUCE-4678,12608858,2564
MAPREDUCE-4681,12609161,2565
MAPREDUCE-4682,12609162,2566
MAPREDUCE-4684,12609168,2567
MAPREDUCE-4686,12609182,2568
MAPREDUCE-4685,12609185,2569
MAPREDUCE-4690,12609419,2570
MAPREDUCE-4691,12609466,2571
MAPREDUCE-4693,12609606,2572
MAPREDUCE-4695,12609762,2573
MAPREDUCE-4696,12609822,2574
MAPREDUCE-4697,12609827,2575
MAPREDUCE-4698,12609831,2576
MAPREDUCE-4699,12609833,2577
MAPREDUCE-4700,12609856,2578
MAPREDUCE-4703,12610176,2579
MAPREDUCE-4704,12610335,2580
MAPREDUCE-4705,12610407,2581
MAPREDUCE-4706,12610415,2582
MAPREDUCE-4709,12610604,2583
MAPREDUCE-4712,12610651,2584
MAPREDUCE-4713,12610841,2584
MAPREDUCE-4714,12610864,2585
MAPREDUCE-4735,12610865,2586
MAPREDUCE-4715,12610989,2587
MAPREDUCE-4717,12611125,2588
MAPREDUCE-4719,12611166,2589
MAPREDUCE-4720,12611180,2590
MAPREDUCE-4721,12611238,2591
MAPREDUCE-4722,12611403,2592
MAPREDUCE-4723,12611408,2593
MAPREDUCE-5098,12638622,2593
MAPREDUCE-6182,12760066,2593
MAPREDUCE-6595,12924710,2593
MAPREDUCE-4724,12611847,2594
MAPREDUCE-4725,12611887,2595
MAPREDUCE-4726,12611892,2596
MAPREDUCE-4727,12611908,2597
MAPREDUCE-4728,12612251,2598
MAPREDUCE-4729,12612253,2599
MAPREDUCE-4730,12612335,2600
MAPREDUCE-4732,12612495,2601
MAPREDUCE-4733,12612505,2602
MAPREDUCE-4736,12612530,2603
MAPREDUCE-4738,12612747,2604
MAPREDUCE-4739,12612864,2605
MAPREDUCE-4740,12612984,2606
MAPREDUCE-4741,12612987,2607
MAPREDUCE-4794,12615994,2607
MAPREDUCE-4744,12613137,2608
MAPREDUCE-5776,12698697,2608
MAPREDUCE-4745,12613138,2609
MAPREDUCE-4746,12613203,2610
MAPREDUCE-4777,12613219,2611
MAPREDUCE-4748,12613375,2612
MAPREDUCE-4749,12613414,2613
MAPREDUCE-4752,12613668,2614
MAPREDUCE-4756,12613879,2615
MAPREDUCE-4757,12614010,2616
MAPREDUCE-4759,12614138,2617
MAPREDUCE-4760,12614188,2618
MAPREDUCE-4761,12614300,2619
MAPREDUCE-4762,12614346,2620
MAPREDUCE-4763,12614392,2620
MAPREDUCE-4764,12614395,2620
MAPREDUCE-4765,12614423,2621
MAPREDUCE-4767,12614441,2622
MAPREDUCE-4770,12614744,2623
MAPREDUCE-4771,12614836,2624
MAPREDUCE-4772,12614849,2625
MAPREDUCE-4773,12614906,2626
MAPREDUCE-4774,12614937,2627
MAPREDUCE-4776,12615151,2628
MAPREDUCE-4778,12615210,2629
MAPREDUCE-4780,12615254,2630
MAPREDUCE-4782,12615371,2631
MAPREDUCE-4783,12615416,2632
MAPREDUCE-4786,12615680,2633
MAPREDUCE-4789,12615750,2634
MAPREDUCE-4790,12615793,2635
MAPREDUCE-4793,12615943,2636
MAPREDUCE-4795,12616001,2637
MAPREDUCE-4796,12616005,2638
MAPREDUCE-4797,12616007,2639
MAPREDUCE-4798,12616011,2640
MAPREDUCE-4799,12616075,2641
MAPREDUCE-4800,12616091,2642
MAPREDUCE-4801,12616298,2643
MAPREDUCE-4802,12616356,2644
MAPREDUCE-4803,12616446,2645
MAPREDUCE-4805,12616477,2646
MAPREDUCE-4806,12616502,2647
MAPREDUCE-4807,12616787,2648
MAPREDUCE-4808,12616788,2649
MAPREDUCE-4809,12616789,2650
MAPREDUCE-4810,12616850,2651
MAPREDUCE-4811,12616974,2652
MAPREDUCE-4812,12616999,2653
MAPREDUCE-4813,12617119,2654
MAPREDUCE-4814,12617120,2655
MAPREDUCE-4817,12617253,2656
MAPREDUCE-4972,12617598,2657
MAPREDUCE-4875,12623742,2657
MAPREDUCE-4905,12625401,2657
MAPREDUCE-5007,12632560,2657
MAPREDUCE-5015,12633160,2657
MAPREDUCE-5084,12637901,2657
MAPREDUCE-4819,12617668,2658
MAPREDUCE-4822,12617809,2659
MAPREDUCE-4823,12617811,2660
MAPREDUCE-4824,12617812,2661
MAPREDUCE-4825,12617857,2662
MAPREDUCE-4826,12618000,2663
MAPREDUCE-4827,12618014,2664
MAPREDUCE-4831,12618216,2665
MAPREDUCE-4832,12618217,2666
MAPREDUCE-4835,12618322,2667
MAPREDUCE-4836,12618343,2668
MAPREDUCE-4838,12618408,2669
MAPREDUCE-5129,12640881,2669
MAPREDUCE-4839,12618452,2670
MAPREDUCE-4843,12618731,2671
MAPREDUCE-4845,12618802,2672
MAPREDUCE-4846,12618808,2673
MAPREDUCE-4847,12618817,2674
MAPREDUCE-4848,12618824,2675
MAPREDUCE-4849,12618875,2676
MAPREDUCE-4850,12618900,2677
MAPREDUCE-5357,12655252,2677
MAPREDUCE-4885,12618924,2678
MAPREDUCE-4853,12618972,2679
MAPREDUCE-4851,12619137,2680
MAPREDUCE-4854,12622835,2681
MAPREDUCE-4856,12622839,2682
MAPREDUCE-4860,12622957,2683
MAPREDUCE-4861,12622977,2684
MAPREDUCE-4867,12623123,2685
MAPREDUCE-4869,12623337,2686
MAPREDUCE-4870,12623409,2687
MAPREDUCE-4876,12623782,2688
MAPREDUCE-4880,12624103,2689
MAPREDUCE-4881,12624130,2690
MAPREDUCE-4884,12624237,2691
MAPREDUCE-4886,12624259,2692
